"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Joe Thornton","JOE.THORNTON","8466138","14-15","S.J","C","L",1979-07-02,35,1997,1,1,78,1437.08,0.67,1.17,0.88,2.71,5.47,7.81,10.77,0.71,12.21,8.56,9.04,1.09,3.8,2.51,1.63,2.84,0.63,0.67,0,0,0.04,23.13,16.74,6.39
"Joe Thornton","JOE.THORNTON","8466138","15-16","S.J","C","L",1979-07-02,36,1997,1,1,82,1505.72,0.76,1.35,1.16,3.27,4.82,6.77,8.41,0.59,15.7,11.18,8.72,1.2,3.91,2.75,1.91,2.51,0.88,0.76,0,0,-0.12,15.9,14.11,1.79
"Joe Thornton","JOE.THORNTON","8466138","16-17","S.J","C","L",1979-07-02,37,1997,1,1,79,1426.78,0.29,0.76,1.05,2.1,3.45,5,6.18,0.48,8.54,5.88,9.65,1.3,3.11,2.69,2.19,2.23,0.55,0.71,0.04,0,0.13,15.77,15.22,0.55
"Joe Thornton","JOE.THORNTON","8466138","17-18","S.J","C","L",1979-07-02,38,1997,1,1,47,862.22,0.9,0.77,0.84,2.51,5.22,7.24,9.19,0.59,17.33,12.5,8.12,1.25,3.83,2.3,2.23,1.95,0.63,0.9,0.14,0.14,0.28,15.94,14.68,1.25
"Joe Thornton","JOE.THORNTON","8466138","18-19","S.J","C","L",1979-07-02,39,1997,1,1,73,1135.03,0.85,1.22,0.63,2.7,4.76,6.18,7.88,0.63,17.78,13.68,10.14,0.74,2.22,2.27,0.9,1.53,0.53,0.63,0,0,0.11,18.82,16.86,1.96
"Joe Thornton","JOE.THORNTON","8466138","19-20","S.J","C","L",1979-07-02,40,1997,1,1,70,1085,0.39,0.72,0.61,1.71,4.2,5.53,6.91,0.43,9.21,7,7.83,1.6,1.66,3.04,1.11,1.66,0.66,0.44,0,0,-0.22,17.86,18.3,-0.44
"Joe Thornton","JOE.THORNTON","8466138","20-21","TOR","C","L",1979-07-02,41,1997,1,1,44,603.68,0.5,0.8,0.7,1.99,4.17,5.57,6.56,0.42,11.9,8.93,7.52,0.99,2.88,1.29,3.18,2.78,0.7,0.6,0,0,-0.1,3.88,2.88,0.99
"Joe Thornton","JOE.THORNTON","8466138","21-22","FLA","C","L",1979-07-02,42,1997,1,1,24,264.62,0.91,0.23,0.23,1.36,4.31,6.12,7.94,0.53,21.05,14.81,8.7,1.59,3.4,2.27,3.4,2.49,0.68,0,0,0,-0.68,16.1,19.27,-3.17
"Joe Veleno","JOE.VELENO","8480813","20-21","DET","C","L",2000-01-13,20,2018,1,30,5,75.52,0.79,0,0,0.79,6.36,7.94,12.71,0.79,12.5,10,9.9,3.18,0,0.79,5.56,1.59,1.59,0.79,0,0,-0.79,13.51,13.51,0
"Joe Veleno","JOE.VELENO","8480813","21-22","DET","C","L",2000-01-13,21,2018,1,30,37,454.28,0.66,0.26,0.26,1.19,5.15,6.87,9.25,0.48,12.82,9.62,6.98,1.98,1.19,1.32,7.4,3.96,1.06,0.53,0,0,-0.53,12.68,12.81,-0.13
"Joe Vitale","JOE.VITALE","8471856","10-11","PIT","C","R",1985-08-20,25,2005,7,195,9,95.15,0.63,0,0.63,1.26,8.2,9.46,15.13,0.5,7.69,6.67,5.33,1.26,1.26,3.15,11.35,8.2,2.52,0.63,0.63,0.63,-1.89,22.7,17.66,5.04
"Joe Vitale","JOE.VITALE","8471856","11-12","PIT","C","R",1985-08-20,26,2005,7,195,68,760.17,0.32,0.47,0.32,1.11,5.53,7.74,9.63,0.6,5.71,4.08,7.77,2.84,0.63,1.34,8.37,8.29,1.03,1.5,0.32,0.32,0.47,31.81,25.26,6.55
"Joe Vitale","JOE.VITALE","8471856","12-13","PIT","C","R",1985-08-20,27,2005,7,195,33,314.05,0.38,0.38,0.19,0.96,4.97,7.26,8.22,0.5,7.69,5.26,6.89,3.63,0.19,1.53,8.6,7.07,1.15,0.96,0.19,0.19,-0.19,30,19.11,10.89
"Joe Vitale","JOE.VITALE","8471856","13-14","PIT","C","R",1985-08-20,28,2005,7,195,53,581.63,0.1,0.52,0.83,1.44,4.33,6.29,8.05,0.35,2.38,1.64,5.59,2.27,1.24,0.83,9.18,7.94,1.24,1.24,0.1,0.1,0,20.63,12.38,8.25
"Joe Vitale","JOE.VITALE","8471856","14-15","ARI","C","R",1985-08-20,29,2005,7,195,70,786.05,0.23,0.31,0.15,0.69,4.2,5.95,7.25,0.45,5.45,3.85,7.62,4.96,0.84,2.29,7.94,6.64,0.99,0.69,0.15,0.15,-0.31,27.02,28.93,-1.91
"Joe Vitale","JOE.VITALE","8471856","15-16","ARI","C","R",1985-08-20,30,2005,7,195,1,6.22,0,0,0,0,9.65,19.29,19.29,1.06,0,0,5.5,0,0,0,9.65,19.29,0,19.29,9.65,9.65,19.29,0,9.65,-9.65
"Joe Whitney","JOE.WHITNEY","8476227","13-14","N.J","R","L",1988-02-06,25,2006,NA,NA,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,-7.5
"Joe Whitney","JOE.WHITNEY","8476227","14-15","N.J","R","L",1988-02-06,26,2006,NA,NA,4,27.5,2.18,0,0,2.18,2.18,2.18,4.36,0.11,100,100,5,0,0,0,10.91,4.36,0,0,0,0,0,0,0,0
"Joel Armia","JOEL.ARMIA","8476469","14-15","BUF","R","R",1993-05-31,21,2011,1,16,1,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.24,8.12,0,0,0,0,0,0,0,0
"Joel Armia","JOEL.ARMIA","8476469","15-16","WPG","R","R",1993-05-31,22,2011,1,16,43,522.93,0.46,0.34,0.34,1.15,5.97,7.92,11.13,0.57,7.69,5.8,7.25,2.29,1.49,2.64,6.77,4.47,0.69,0.8,0,0,0.11,0,0.23,-0.23
"Joel Armia","JOEL.ARMIA","8476469","16-17","WPG","R","R",1993-05-31,23,2011,1,16,57,862.82,0.7,0.42,0.21,1.32,7.72,9.94,13.56,0.89,9.01,6.99,8.92,2.09,1.32,2.92,4.73,3.48,0.7,0.97,0,0,0.28,0.21,0.28,-0.07
"Joel Armia","JOEL.ARMIA","8476469","17-18","WPG","R","R",1993-05-31,24,2011,1,16,79,995.52,0.72,0.66,0.36,1.75,7.71,10.07,13.26,0.79,9.38,7.19,7.89,2.35,0.96,2.89,5.18,2.77,0.66,0.96,0,0,0.3,0.42,0.48,-0.06
"Joel Armia","JOEL.ARMIA","8476469","18-19","MTL","R","R",1993-05-31,25,2011,1,16,57,900.23,0.87,0.47,0.2,1.53,8.93,11.26,14.86,0.91,9.7,7.69,8.08,1.4,2.13,3.07,7.53,3.8,0.47,0.8,0,0,0.33,0.33,1.6,-1.27
"Joel Armia","JOEL.ARMIA","8476469","19-20","MTL","R","R",1993-05-31,26,2011,1,16,58,999.12,0.96,0.54,0.3,1.8,9.31,12.43,15.91,1.01,10.32,7.73,8.15,1.5,1.62,2.82,8.77,2.34,0.84,1.2,0,0,0.36,0.24,0.42,-0.18
"Joel Armia","JOEL.ARMIA","8476469","20-21","MTL","R","R",1993-05-31,27,2011,1,16,41,602.97,0.7,0.5,0.2,1.39,7.26,9.25,12.24,0.57,9.59,7.53,6.13,1.29,1.79,1.79,8.56,3.28,0.5,0.8,0,0,0.3,0.6,1.59,-1
"Joel Armia","JOEL.ARMIA","8476469","21-22","MTL","R","R",1993-05-31,28,2011,1,16,37,503.28,0.24,0.36,0.24,0.83,6.91,9.06,11.56,0.65,3.45,2.63,7.16,2.38,2.38,2.15,8.58,3.34,0.72,0.95,0,0,0.24,0.12,1.43,-1.31
"Joel Edmundson","JOEL.EDMUNDSON","8476441","15-16","STL","D","L",1993-06-28,22,2011,2,46,67,1000.27,0.06,0.24,0.24,0.54,5.4,7.98,11.22,0.22,1.11,0.75,2.77,3.72,1.14,0.42,9.9,4.86,1.5,0.84,0.18,0.18,-0.66,0,0,0
"Joel Edmundson","JOEL.EDMUNDSON","8476441","16-17","STL","D","L",1993-06-28,23,2011,2,46,69,1226.03,0.15,0.24,0.34,0.73,3.96,5.73,8.37,0.15,3.7,2.56,2.57,4.65,1.27,0.34,5.97,3.28,0.98,0.29,0.2,0.2,-0.69,0,0,0
"Joel Edmundson","JOEL.EDMUNDSON","8476441","17-18","STL","D","L",1993-06-28,24,2011,2,46,69,1431.08,0.29,0.21,0.21,0.71,5.2,7.84,11.11,0.25,5.65,3.74,3.22,6.29,1.17,0.71,4.86,2.81,0.88,0.5,0.04,0.04,-0.38,0,0,0
"Joel Edmundson","JOEL.EDMUNDSON","8476441","18-19","STL","D","L",1993-06-28,25,2011,2,46,64,1240.77,0.1,0.39,0.05,0.53,4.93,6.62,9.77,0.22,1.96,1.46,3.31,5.13,1.98,0.44,6.19,2.71,1.4,0.34,0.1,0.1,-1.06,0,0.05,-0.05
"Joel Edmundson","JOEL.EDMUNDSON","8476441","19-20","CAR","D","L",1993-06-28,26,2011,2,46,68,1253.85,0.33,0.24,0.38,0.96,4.64,6.13,8.57,0.23,7.22,5.47,3.79,4.35,2.15,1.1,5.65,3.54,1.24,0.67,0.1,0.1,-0.57,0,0,0
"Joel Edmundson","JOEL.EDMUNDSON","8476441","20-21","MTL","D","L",1993-06-28,27,2011,2,46,55,1102.6,0.16,0.16,0.38,0.71,4.19,6.48,9.8,0.19,3.9,2.52,3,4.08,3.75,0.33,5.33,4.24,0.54,0.38,0.05,0.05,-0.16,0,0,0
"Joel Eriksson Ek","JOEL.ERIKSSON EK","8478493","16-17","MIN","C","L",1997-01-29,19,2015,1,20,15,159.18,1.13,0.75,0.75,2.64,5.65,8.29,9.42,0.42,20,13.64,5.05,3.02,1.13,1.13,8.67,5.65,0.75,0.38,0,0,-0.38,16.96,24.12,-7.16
"Joel Eriksson Ek","JOEL.ERIKSSON EK","8478493","17-18","MIN","C","L",1997-01-29,20,2015,1,20,75,958.38,0.38,0.25,0.38,1,7.76,9.7,11.96,0.58,4.84,3.87,6,2.88,0.63,1.06,8.39,6.89,0.69,0.88,0,0,0.19,12.58,16.97,-4.38
"Joel Eriksson Ek","JOEL.ERIKSSON EK","8478493","18-19","MIN","C","L",1997-01-29,21,2015,1,20,58,783.45,0.54,0.54,0,1.07,8.5,10.57,12.71,0.8,6.31,5.07,7.58,1.84,0.69,1.38,8.96,8.65,0.77,1.07,0,0,0.31,18.92,22.44,-3.52
"Joel Eriksson Ek","JOEL.ERIKSSON EK","8478493","19-20","MIN","C","L",1997-01-29,22,2015,1,20,62,974.47,0.49,0.8,0.49,1.79,6.28,7.63,9.24,0.5,7.84,6.45,6.54,2.65,1.11,1.17,5.73,4.62,0.68,0.99,0,0,0.31,22.6,26.35,-3.76
"Joel Eriksson Ek","JOEL.ERIKSSON EK","8478493","20-21","MIN","C","L",1997-01-29,23,2015,1,20,56,955.25,1.19,0.57,0.13,1.88,7.54,9.42,10.68,1.12,15.83,12.67,11.89,2.32,0.63,1.32,6.6,5.09,0.63,1.13,0,0,0.5,24.81,27.89,-3.08
"Joel Eriksson Ek","JOEL.ERIKSSON EK","8478493","21-22","MIN","C","L",1997-01-29,24,2015,1,20,45,835.88,1.15,0.5,0.36,2.01,9.76,11.63,14.14,1.05,11.76,9.88,9.06,2.01,0.43,1.36,5.67,5.24,0.72,1.72,0,0,1,28.71,32.52,-3.8
"Joel Farabee","JOEL.FARABEE","8480797","19-20","PHI","L","L",2000-02-25,19,2018,1,14,52,733.48,0.65,0.57,0.49,1.72,6.63,9.65,11.62,0.89,9.88,6.78,9.27,1.47,2.13,1.64,2.54,6.63,0.57,0.49,0.25,0.16,-0.16,0.25,0.57,-0.33
"Joel Farabee","JOEL.FARABEE","8480797","20-21","PHI","L","L",2000-02-25,20,2018,1,14,55,881,1.36,0.82,0.41,2.59,8.31,10.9,12.87,0.91,16.39,12.5,8.31,1.43,1.36,1.84,3.27,5.24,0.61,0.61,0.14,0.14,0,0.41,0.61,-0.2
"Joel Farabee","JOEL.FARABEE","8480797","21-22","PHI","L","L",2000-02-25,21,2018,1,14,34,587.97,1.12,0.51,0.31,1.94,6.02,8.37,11.84,0.7,18.64,13.41,8.41,1.84,1.73,1.12,4.8,5.1,0.61,0.92,0.1,0.1,0.31,0.41,1.43,-1.02
"Joel Hanley","JOEL.HANLEY","8477810","15-16","MTL","D","L",1991-06-08,24,2009,NA,NA,10,159.98,0,1.13,1.13,2.25,3.75,5.63,6.38,0.13,0,0,2.27,7.13,1.5,0.75,2.25,6,0.38,0.75,0,0,0.38,0,0,0
"Joel Hanley","JOEL.HANLEY","8477810","16-17","MTL","D","L",1991-06-08,25,2009,NA,NA,7,71.1,0,0,0,0,4.22,4.22,4.22,0.07,0,0,1.6,3.38,2.53,0.84,6.75,13.5,1.69,0.84,0,0,-0.84,0,0,0
"Joel Hanley","JOEL.HANLEY","8477810","17-18","ARI","D","L",1991-06-08,26,2009,NA,NA,5,55.65,0,0,0,0,2.16,7.55,8.63,0.35,0,0,4.57,4.31,0,0,1.08,4.31,0,0,0,0,0,0,0,0
"Joel Hanley","JOEL.HANLEY","8477810","18-19","DAL","D","L",1991-06-08,27,2009,NA,NA,16,219.08,0,0,0,0,2.46,4.66,6.57,0.12,0,0,2.65,4.38,2.46,0.82,4.38,6.57,0.27,0.55,0,0,0.27,0,0,0
"Joel Hanley","JOEL.HANLEY","8477810","19-20","DAL","D","L",1991-06-08,28,2009,NA,NA,8,90.85,0,0.66,0.66,1.32,2.64,4.62,6.6,0.06,0,0,1.29,5.28,3.3,0,1.98,4.62,1.98,0,0,0,-1.98,0,0,0
"Joel Hanley","JOEL.HANLEY","8477810","20-21","DAL","D","L",1991-06-08,29,2009,NA,NA,35,455.62,0,0.26,0.79,1.05,3.56,5.14,6.72,0.11,0,0,2.18,3.95,0.92,0.53,5.27,7.24,0.26,0.53,0,0,0.26,0,0,0
"Joel Hanley","JOEL.HANLEY","8477810","21-22","DAL","D","L",1991-06-08,30,2009,NA,NA,22,235.08,0.26,0.26,0,0.51,1.53,2.81,4.85,0.04,16.67,9.09,1.55,6.38,2.3,0.26,6.64,8.42,0.26,0,0,0,-0.26,0,0,0
"Joel Kellman","JOEL.KELLMAN","8481516","19-20","S.J","C","L",1994-05-25,25,2012,NA,NA,31,358.95,0.5,0.5,0.17,1.17,5.18,6.69,8.36,0.38,9.68,7.5,5.65,3.01,1.34,1.34,4.68,3.68,0.33,0.5,0,0,0.17,18.72,21.06,-2.34
"Joel Kellman","JOEL.KELLMAN","8481516","20-21","S.J","C","L",1994-05-25,26,2012,NA,NA,7,74.73,0.8,0.8,0,1.61,10.44,12.04,15.25,0.72,7.69,6.67,6,1.61,0,2.41,4.01,2.41,2.41,0.8,0,0,-1.61,21.68,22.48,-0.8
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","19-20","DAL","L","L",1996-03-23,23,2014,NA,NA,11,117.1,0.51,0,0,0.51,6.66,9.22,12.81,0.76,7.69,5.56,8.28,1.54,1.54,2.56,8.71,4.61,1.02,0,0,0,-1.02,0,0,0
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","20-21","DAL","L","L",1996-03-23,24,2014,NA,NA,26,316.52,1.14,0.76,0.19,2.09,5.88,7.77,10.24,0.8,19.35,14.63,10.27,2.09,0.57,1.33,7.58,6.82,0.57,0.38,0,0,-0.19,0.19,1.14,-0.95
"Joel Kiviranta","JOEL.KIVIRANTA","8481641","21-22","DAL","L","L",1996-03-23,25,2014,NA,NA,42,401.52,0.15,0,0.45,0.6,5.83,7.32,9.41,0.44,2.56,2.04,6.04,2.24,1.05,1.05,11.36,5.83,0.75,0.6,0,0,-0.15,0,0.45,-0.45
"Joel Kwiatkowski","JOEL.KWIATKOWSKI","8465168","07-08","ATL","D","L",1977-03-22,30,1996,8,194,18,301.33,0,0,1,1,4.78,6.57,8.96,0.19,0,0,2.94,3.58,1.39,1.19,1.79,3.19,1.99,0.2,0,0.2,-1.59,0,0,0
"Joel L'Esperance","JOEL.L'ESPERANCE","8480769","18-19","DAL","R","R",1995-08-18,23,2013,NA,NA,18,220.47,0.54,0,0,0.54,6.53,8.98,12.25,0.73,8.33,6.06,8.12,1.09,1.91,1.63,5.99,2.45,0.82,0.27,0,0,-0.54,7.08,8.16,-1.09
"Joel L'Esperance","JOEL.L'ESPERANCE","8480769","19-20","DAL","R","R",1995-08-18,24,2013,NA,NA,3,22.03,2.72,0,0,2.72,5.45,10.89,10.89,0.52,50,25,4.75,2.72,5.45,2.72,2.72,0,2.72,0,0,0,-2.72,0,2.72,-2.72
"Joel L'Esperance","JOEL.L'ESPERANCE","8480769","20-21","DAL","R","R",1995-08-18,25,2013,NA,NA,12,112.95,1.06,0,0,1.06,4.25,9.56,10.62,0.35,25,11.11,3.67,0,1.59,0.53,8.5,2.66,0.53,0.53,0,0,0,3.72,5.31,-1.59
"Joel Lundqvist","JOEL.LUNDQVIST","8468548","07-08","DAL","C","L",1982-03-02,25,2000,3,68,55,597.8,0.3,1,0.1,1.41,4.82,6.93,9.03,0.47,6.25,4.35,6.77,0.9,2.31,2.01,8.83,7.63,1.1,0.4,0,0,-0.7,10.74,11.74,-1
"Joel Lundqvist","JOEL.LUNDQVIST","8468548","08-09","DAL","C","L",1982-03-02,26,2000,3,68,43,464.8,0.13,0.26,0.39,0.77,4.13,7.36,9.29,0.31,3.12,1.75,4.28,1.81,1.55,1.68,14.97,6.07,1.29,1.03,0,0,-0.26,3.74,6.07,-2.32
"Joel Perrault","JOEL.PERRAULT","8469584","07-08","ARI","C","R",1983-04-06,24,2001,5,137,49,707.48,0.59,0.51,0.34,1.44,7.38,9.58,12.38,0.66,8.05,6.19,6.92,1.36,1.27,1.19,3.56,4.66,1.61,1.27,0.17,0.08,-0.42,24.93,25.87,-0.93
"Joel Perrault","JOEL.PERRAULT","8469584","08-09","ARI","C","R",1983-04-06,25,2001,5,137,7,90.08,1.33,0,0.67,2,9.99,10.66,14.65,0.87,13.33,12.5,8.12,1.33,0,0.67,3.33,2.66,1.33,0.67,0,0,-0.67,22.65,27.98,-5.33
"Joel Perrault","JOEL.PERRAULT","8469584","09-10","ARI","C","R",1983-04-06,26,2001,5,137,2,19.82,3.03,0,0,3.03,21.19,21.19,24.22,1.66,14.29,14.29,7.86,0,0,0,12.11,9.08,0,6.05,0,0,6.05,30.27,45.41,-15.14
"Joel Perrault","JOEL.PERRAULT","8469584","10-11","VAN","C","R",1983-04-06,27,2001,5,137,7,50.35,0,0,0,0,3.57,5.96,8.34,0.19,0,0,3.2,2.38,2.38,1.19,13.11,4.77,0,0,0,0,0,15.49,21.45,-5.96
"Joel Persson","JOEL.PERSSON","8480940","19-20","EDM","D","R",1994-03-04,25,2012,NA,NA,13,199.07,0,0,0.6,0.6,5.12,7.84,9.95,0.12,0,0,1.54,3.01,2.41,0.6,1.81,4.52,0.3,0,0,0,-0.3,0,0,0
"Joel Rechlicz","JOEL.RECHLICZ","8474383","08-09","NYI","R","R",1987-06-14,21,2005,NA,NA,17,82.7,0,0,0.73,0.73,5.08,7.26,10.16,0.2,0,0,2.8,2.18,0.73,0.73,18.14,6.53,6.53,1.45,5.8,5.08,-5.8,0,0,0
"Joel Rechlicz","JOEL.RECHLICZ","8474383","09-10","NYI","R","R",1987-06-14,22,2005,NA,NA,6,16.13,0,0,0,0,3.72,3.72,3.72,0.45,0,0,12,0,0,0,11.16,3.72,3.72,0,11.16,11.16,-3.72,0,0,0
"Joel Rechlicz","JOEL.RECHLICZ","8474383","11-12","WSH","R","R",1987-06-14,24,2005,NA,NA,3,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24,20.24,0,0,0,0,0,0,0,0
"Joel Vermin","JOEL.VERMIN","8477326","15-16","T.B","R","L",1992-02-05,23,2013,7,186,6,54.83,0,0,1.09,1.09,1.09,3.28,5.47,0.19,0,0,5.67,2.19,1.09,0,6.57,15.32,0,0,0,0,0,1.09,0,1.09
"Joel Vermin","JOEL.VERMIN","8477326","16-17","T.B","R","L",1992-02-05,24,2013,7,186,18,196.68,0,0,0.92,0.92,3.66,6.1,7.63,0.56,0,0,9.2,2.14,0.61,1.53,5.19,7.93,0.61,0.92,0,0,0.31,0.61,0.31,0.31
"Joel Ward","JOEL.WARD","8468208","08-09","NSH","R","R",1980-12-02,27,1999,NA,NA,79,1265.2,0.81,0.66,0.19,1.66,6.31,9.2,10.77,0.74,12.78,8.76,8.08,3.27,0.95,2.85,3.08,5.12,0.57,1,0.05,0.05,0.43,0.95,1.23,-0.28
"Joel Ward","JOEL.WARD","8468208","09-10","NSH","R","R",1980-12-02,28,1999,NA,NA,71,1245.6,0.63,0.77,0.24,1.64,6.45,9.68,11.99,0.75,9.7,6.47,7.78,2.99,1.3,2.99,2.02,5.73,0.43,1.2,0,0,0.77,1.49,2.41,-0.92
"Joel Ward","JOEL.WARD","8468208","10-11","NSH","R","R",1980-12-02,29,1999,NA,NA,80,1365.8,0.44,0.35,0.48,1.27,6.9,8.65,10.76,0.79,6.37,5.08,9.14,2.5,1.27,2.24,2.94,5.75,0.92,0.83,0,0,-0.09,3.6,3.78,-0.18
"Joel Ward","JOEL.WARD","8468208","11-12","WSH","R","R",1980-12-02,30,1999,NA,NA,73,907.28,0.4,0.4,0.4,1.19,5.22,6.81,9.39,0.43,7.59,5.83,6.28,2.71,1.39,2.31,4.96,7.08,0.66,0.66,0,0,0,1.92,1.52,0.4
"Joel Ward","JOEL.WARD","8468208","12-13","WSH","R","R",1980-12-02,31,1999,NA,NA,39,590.02,0.81,0.61,0.61,2.03,5.29,6.92,9.05,0.55,15.38,11.76,7.88,2.85,0.71,1.63,3.76,5.29,0.61,0.71,0,0,0.1,3.86,2.75,1.12
"Joel Ward","JOEL.WARD","8468208","13-14","WSH","R","R",1980-12-02,32,1999,NA,NA,82,1317.83,1.09,0.41,0.73,2.23,6.06,8.2,10.38,0.76,18.05,13.33,9.22,3.05,1.23,2.19,2.46,4.78,0.73,0.77,0,0,0.05,4.1,4.96,-0.87
"Joel Ward","JOEL.WARD","8468208","14-15","WSH","R","R",1980-12-02,33,1999,NA,NA,82,1382.67,0.82,0.43,0.22,1.48,5.99,8.46,10.11,0.8,13.77,9.74,9.5,1.65,0.82,1.69,2.3,4.99,0.65,0.82,0,0,0.17,2.6,2.91,-0.3
"Joel Ward","JOEL.WARD","8468208","15-16","S.J","R","R",1980-12-02,34,1999,NA,NA,79,1340.87,0.94,0.63,0.36,1.92,6.18,8.77,10.38,0.97,15.22,10.71,11.03,2.37,2.28,1.83,3.04,3.85,0.63,0.4,0,0,-0.22,10.61,11.46,-0.85
"Joel Ward","JOEL.WARD","8468208","16-17","S.J","R","R",1980-12-02,35,1999,NA,NA,78,1243.55,0.48,0.39,0.53,1.4,5.07,7.91,10.13,0.67,9.52,6.1,8.45,2.7,2.51,1.64,2.94,4.54,0.72,0.48,0,0,-0.24,10.76,11.24,-0.48
"Joel Ward","JOEL.WARD","8468208","17-18","S.J","R","R",1980-12-02,36,1999,NA,NA,52,617.45,0.49,0.39,0.29,1.17,3.89,5.73,7.97,0.62,12.5,8.47,10.9,2.62,1.26,2.04,3.4,5.54,0.97,0.78,0,0,-0.19,10.4,12.05,-1.65
"Joey Anderson","JOEY.ANDERSON","8479315","18-19","N.J","R","R",1998-06-19,20,2016,3,73,34,438.65,0.55,0.41,0,0.96,6.7,8.07,9.85,0.6,8.16,6.78,7.46,1.5,0.41,1.64,5.74,6.02,0.41,0.27,0,0,-0.14,1.23,1.09,0.14
"Joey Anderson","JOEY.ANDERSON","8479315","19-20","N.J","R","R",1998-06-19,21,2016,3,73,18,237.9,1.01,0.25,0.25,1.51,5.3,7.31,9.84,0.65,19.05,13.79,8.86,1.51,1.77,1.01,4.04,4.79,0.25,0.25,0,0,0,0.76,0.76,0
"Joey Anderson","JOEY.ANDERSON","8479315","20-21","TOR","R","R",1998-06-19,22,2016,3,73,1,9.6,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,0,0,6.25,0,0,0,-6.25,0,6.25,-6.25
"Joey Anderson","JOEY.ANDERSON","8479315","21-22","TOR","R","R",1998-06-19,23,2016,3,73,4,31.15,0,0,0,0,15.41,17.34,17.34,0.91,0,0,5.22,0,0,1.93,3.85,9.63,0,1.93,0,0,1.93,0,0,0
"Joey Crabb","JOEY.CRABB","8470156","08-09","ATL","R","R",1983-04-03,25,2002,7,226,29,354.13,0.68,0.51,0.34,1.52,5.59,7.29,8.64,0.56,12.12,9.3,7.63,2.54,0.51,2.71,9.15,4.74,0.68,0.85,0.34,0.17,0,2.2,3.39,-1.19
"Joey Crabb","JOEY.CRABB","8470156","10-11","TOR","R","R",1983-04-03,27,2002,7,226,48,623.02,0.29,0.87,0.29,1.44,4.91,6.93,8.67,0.56,5.88,4.17,8.01,1.93,1.25,2.02,9.53,7.22,1.16,0.39,0,0,-0.77,0.48,1.64,-1.16
"Joey Crabb","JOEY.CRABB","8470156","11-12","TOR","R","R",1983-04-03,28,2002,7,226,67,900.75,0.73,0.47,0.53,1.73,5,7.33,9.59,0.52,14.67,10,7.06,2.26,1.93,1.53,6.73,6.53,0.6,0.8,0.2,0.2,0.2,0.07,0.6,-0.53
"Joey Crabb","JOEY.CRABB","8470156","12-13","WSH","R","R",1983-04-03,29,2002,7,226,26,244.88,0.49,0,0,0.49,4.9,6.13,7.84,0.48,10,8,7.84,4.17,0.98,1.47,5.88,6.13,0.98,0.49,0,0,-0.49,1.72,6.62,-4.9
"Joey Crabb","JOEY.CRABB","8470156","13-14","FLA","R","R",1983-04-03,30,2002,7,226,9,129.42,0,0.46,0,0.46,2.32,3.71,5.56,0.14,0,0,3.88,2.32,0.46,0.46,10.66,5.1,0.46,0.93,0.46,0.46,0.46,4.64,4.64,0
"Joey Hishon","JOEY.HISHON","8475767","14-15","COL","C","L",1991-10-20,22,2010,1,17,13,131.47,0.46,0,0.46,0.91,8.67,10.95,13.23,0.92,5.26,4.17,8.38,3.19,0.91,2.28,1.37,6.39,0,1.37,0,0,1.37,15.97,19.62,-3.65
"Joey Keane","JOEY.KEANE","8480466","20-21","CAR","D","R",1999-07-02,21,2018,3,88,1,19.57,0,0,0,0,3.07,3.07,9.2,0.09,0,0,3,0,3.07,0,6.13,12.26,0,3.07,0,0,3.07,0,0,0
"Joey Keane","JOEY.KEANE","8480466","21-22","CAR","D","R",1999-07-02,22,2018,3,88,1,13.63,0,0,0,0,4.4,8.8,8.8,0.18,0,0,2,0,4.4,0,4.4,8.8,4.4,0,0,0,-4.4,0,0,0
"Joey Mormina","JOEY.MORMINA","8470208","07-08","CAR","D","L",1982-06-29,25,2002,6,193,1,7.75,0,0,0,0,7.74,15.48,15.48,0.15,0,0,1,0,0,0,30.97,7.74,0,0,0,0,0,0,0,0
"Joffrey Lupul","JOFFREY.LUPUL","8470207","07-08","PHI","R","R",1983-09-23,23,2002,1,7,56,1019.18,1.18,0.82,0.71,2.71,10.36,13.42,16.25,1.06,11.36,8.77,7.91,1.18,1,1.06,4.65,3.65,0.88,1.41,0.06,0.06,0.53,0.18,0.06,0.12
"Joffrey Lupul","JOFFREY.LUPUL","8470207","08-09","PHI","R","R",1983-09-23,24,2002,1,7,79,1239.1,1.21,0.77,0.44,2.42,9.39,12.69,17,0.98,12.89,9.54,7.74,1.84,2.08,0.97,3.83,3.53,1.16,1.16,0.1,0.1,0,0.48,0.53,-0.05
