"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Luke Glendening","LUKE.GLENDENING","8476822","14-15","DET","C","R",1989-04-28,25,2007,NA,NA,82,1207.08,35.04,36.22,34.99,34.38,30.84,31.94,59.21,408.1,718.68,533.24,990.67,700.16,1336.54,29.94,67.14,-27.27,-310.58,-457.43,-636.38,-37.2,7.83,91.76
"Luke Glendening","LUKE.GLENDENING","8476822","15-16","DET","C","R",1989-04-28,26,2007,NA,NA,81,1180.8,38.19,35.74,35.96,35.46,37.98,37.24,60.26,386.4,694.62,552.25,983.66,717.35,1305.54,39.94,65.22,-23.02,-308.22,-431.41,-588.19,-25.28,9.64,91.32
"Luke Glendening","LUKE.GLENDENING","8476822","16-17","DET","C","R",1989-04-28,27,2007,NA,NA,74,955.72,29.47,37.68,37.17,35.78,34.78,19.74,47.25,328.66,543.47,467.18,789.76,598.51,1074.19,27.24,51.08,-27.51,-214.81,-322.58,-475.68,-23.84,6.01,91.31
"Luke Glendening","LUKE.GLENDENING","8476822","17-18","DET","C","R",1989-04-28,28,2007,NA,NA,69,910.73,27.96,39.42,39.62,36.17,37.27,22.85,58.88,352.31,541.38,505.55,770.56,617.65,1089.82,31.24,52.57,-36.03,-189.07,-265.01,-472.17,-21.33,6.49,89.12
"Luke Glendening","LUKE.GLENDENING","8476822","18-19","DET","C","R",1989-04-28,29,2007,NA,NA,78,1231.22,39.03,36.1,35.85,35.97,33.5,47.06,73.5,460.42,814.94,634.73,1135.55,839.64,1494.7,39.93,79.28,-26.44,-354.52,-500.82,-655.06,-39.35,10.22,90.98
"Luke Glendening","LUKE.GLENDENING","8476822","19-20","DET","C","R",1989-04-28,30,2007,NA,NA,60,921.27,20.05,35.23,34.74,33.49,30.64,18.29,72.92,315.87,580.73,425.4,799.03,543.58,1079.63,24.98,56.55,-54.63,-264.86,-373.63,-536.05,-31.57,5.79,87.44
"Luke Glendening","LUKE.GLENDENING","8476822","20-21","DET","C","R",1989-04-28,31,2007,NA,NA,54,799.43,38.42,38.01,37.38,36.82,34.8,29.06,46.57,299.46,488.4,392.01,656.74,521.85,895.44,23.92,44.81,-17.51,-188.94,-264.73,-373.59,-20.89,9.7,90.46
"Luke Glendening","LUKE.GLENDENING","8476822","21-22","DAL","C","R",1989-04-28,32,2007,NA,NA,52,714.48,28.89,40.97,41.89,41.21,39.55,16.67,41.03,249.04,358.88,373.8,518.55,493.36,703.93,22.07,33.73,-24.36,-109.84,-144.75,-210.57,-11.66,6.69,88.57
"Luke Johnson","LUKE.JOHNSON","8477366","18-19","CHI","C","R",1994-09-19,23,2013,5,134,15,162.18,18.02,45.6,43.44,44.89,37.09,2.96,13.47,77.52,92.47,105.4,137.24,149.21,183.19,5.83,9.89,-10.51,-14.95,-31.84,-33.98,-4.06,3.82,85.43
"Luke Johnson","LUKE.JOHNSON","8477366","19-20","MIN","C","R",1994-09-19,24,2013,5,134,3,34.75,0,47.78,46.49,44.3,35.85,0,2.95,17.84,19.5,22.28,25.64,26.8,33.7,0.95,1.7,-2.95,-1.66,-3.36,-6.9,-0.75,0,84.87
"Luke Johnson","LUKE.JOHNSON","8477366","20-21","MIN","C","R",1994-09-19,25,2013,5,134,14,141.45,30.47,36.92,36.92,36.32,29.12,3.93,8.97,49.19,84.03,67.76,115.76,87.85,154.05,2.56,6.23,-5.04,-34.84,-48,-66.2,-3.67,7.99,89.33
"Luke Kunin","LUKE.KUNIN","8479316","17-18","MIN","C","R",1997-12-04,19,2016,1,15,19,246.58,35.58,45.09,46.44,45.99,37.95,4.9,8.87,109.18,132.94,145.27,167.53,194.32,228.18,6.14,10.04,-3.97,-23.76,-22.26,-33.86,-3.9,4.49,93.33
"Luke Kunin","LUKE.KUNIN","8479316","18-19","MIN","C","R",1997-12-04,20,2016,1,15,49,778.38,40.32,45.44,45.98,45.04,44.96,30.58,45.26,384.45,461.59,521.83,613.17,680.5,830.42,29.9,36.61,-14.68,-77.14,-91.34,-149.92,-6.71,7.95,90.19
"Luke Kunin","LUKE.KUNIN","8479316","19-20","MIN","C","R",1997-12-04,21,2016,1,15,63,974.33,39.44,44.84,44.36,43.64,44.03,44.43,68.23,456.03,561.06,615.36,771.83,813.17,1050.21,37.5,47.67,-23.8,-105.03,-156.47,-237.04,-10.17,9.74,87.84
"Luke Kunin","LUKE.KUNIN","8479316","20-21","NSH","C","R",1997-12-04,22,2016,1,15,38,531.67,50.02,44.21,46.99,46.97,47.21,23.96,23.94,246.29,310.84,355.35,400.83,454.41,512.96,21.23,23.74,0.02,-64.55,-45.48,-58.55,-2.51,9.73,92.3
"Luke Kunin","LUKE.KUNIN","8479316","21-22","NSH","C","R",1997-12-04,23,2016,1,15,53,789.38,47.31,43.76,44.53,45.22,46.46,36.3,40.42,351.6,451.85,483.69,602.61,657.83,796.76,32.85,37.85,-4.12,-100.25,-118.92,-138.93,-5,10.32,91.05
"Luke Richardson","LUKE.RICHARDSON","8450824","07-08","OTT","D","L",1969-03-26,38,1987,1,7,76,936.45,49.86,49.75,49.27,50.77,49.54,37.51,37.72,440.03,444.5,597.23,614.92,811.55,786.92,34.59,35.23,-0.21,-4.47,-17.69,24.63,-0.64,8.52,91.51
"Luke Richardson","LUKE.RICHARDSON","8450824","08-09","OTT","D","L",1969-03-26,39,1987,1,7,2,25.5,0,37.54,39.4,34.41,24.68,0,4.39,8.92,14.84,15.13,23.27,16.65,31.74,0.57,1.74,-4.39,-5.92,-8.14,-15.09,-1.17,0,70.42
"Luke Schenn","LUKE.SCHENN","8474568","08-09","TOR","D","R",1989-11-02,18,2008,1,5,69,1489.5,34.88,42.38,42.51,42.01,38.3,55.54,103.69,666.49,906.22,958.11,1295.93,1263.56,1744.27,56.13,90.41,-48.15,-239.73,-337.82,-480.71,-34.28,8.33,88.56
"Luke Schenn","LUKE.SCHENN","8474568","09-10","TOR","D","R",1989-11-02,19,2008,1,5,79,1333.3,41.11,47.15,46.7,46.55,44.32,55.95,80.14,638.11,715.27,904.31,1032.05,1230.91,1413.2,51.26,64.39,-24.19,-77.16,-127.74,-182.29,-13.13,8.77,88.8
"Luke Schenn","LUKE.SCHENN","8474568","10-11","TOR","D","R",1989-11-02,20,2008,1,5,82,1834.28,38.77,45.17,44.73,44.74,42.39,66.01,104.25,830.54,1008.18,1165.76,1440.53,1617.69,1998.18,66.65,90.59,-38.24,-177.64,-274.77,-380.49,-23.94,7.95,89.66
"Luke Schenn","LUKE.SCHENN","8474568","11-12","TOR","D","R",1989-11-02,21,2008,1,5,79,1266.78,41.32,41.39,42.12,43.73,40.8,56.32,79.99,533.69,755.61,782.95,1075.94,1101.3,1417.25,45.97,66.69,-23.67,-221.92,-292.99,-315.95,-20.72,10.55,89.41
"Luke Schenn","LUKE.SCHENN","8474568","12-13","PHI","D","R",1989-11-02,22,2008,1,5,47,1027.55,47.33,49.96,48.37,46.76,47.65,42.24,47.01,476.81,477.5,655.03,699.27,876.8,998.39,40.17,44.14,-4.77,-0.69,-44.24,-121.59,-3.97,8.86,90.15
"Luke Schenn","LUKE.SCHENN","8474568","13-14","PHI","D","R",1989-11-02,23,2008,1,5,79,1306.62,46.21,43.12,43.83,44.48,43.27,49.44,57.55,551.37,727.36,781.17,1001.09,1105.31,1379.69,44.61,58.48,-8.11,-175.99,-219.92,-274.38,-13.87,8.97,92.09
"Luke Schenn","LUKE.SCHENN","8474568","14-15","PHI","D","R",1989-11-02,24,2008,1,5,58,1048.05,39.05,44.26,44.11,44.95,40.22,36.04,56.26,453.49,571.2,631.34,800.03,892.62,1093.01,34.44,51.18,-20.22,-117.71,-168.69,-200.39,-16.74,7.95,90.15
"Luke Schenn","LUKE.SCHENN","8474568","15-16","L.A/PHI","D","R",1989-11-02,25,2008,1,5,72,1265.14,41.57,44.32,44.93,45.63,41.32,48.95,68.81,548.49,689.09,775.61,950.78,1078.36,1285.1,42.26,60.02,-19.86,-140.6,-175.17,-206.74,-17.76,8.92,90.01
"Luke Schenn","LUKE.SCHENN","8474568","16-17","ARI","D","R",1989-11-02,26,2008,1,5,78,1407.82,36.61,40.67,39.55,39.73,36.32,39.25,67.95,583.65,851.27,828.8,1266.94,1105.98,1678.11,45.52,79.8,-28.7,-267.62,-438.14,-572.13,-34.28,6.72,92.02
"Luke Schenn","LUKE.SCHENN","8474568","17-18","ARI","D","R",1989-11-02,27,2008,1,5,64,1048.6,30,41.28,40.4,41.23,36.55,23.88,55.71,431.57,613.79,612.44,903.39,852.7,1215.62,32.07,55.68,-31.83,-182.22,-290.95,-362.92,-23.61,5.53,90.92
"Luke Schenn","LUKE.SCHENN","8474568","18-19","ANA/VAN","D","R",1989-11-02,28,2008,1,5,26,361.53,26.75,41.52,40.61,41.62,34.06,7,19.17,145.19,204.49,190.57,278.71,276.78,388.2,8.95,17.33,-12.17,-59.3,-88.14,-111.42,-8.38,4.82,90.63
"Luke Schenn","LUKE.SCHENN","8474568","19-20","T.B","D","R",1989-11-02,29,2008,1,5,25,311.28,27.42,40.85,43.73,44.27,37.6,10.04,26.57,134.85,195.3,195.19,251.17,260.11,327.49,10.36,17.19,-16.53,-60.45,-55.98,-67.38,-6.83,7.45,86.4
"Luke Schenn","LUKE.SCHENN","8474568","20-21","T.B","D","R",1989-11-02,30,2008,1,5,38,408.77,51.45,52.85,53.29,53.29,55.27,15.84,14.95,203.26,181.34,283.62,248.64,364.77,319.75,17.16,13.89,0.89,21.92,34.98,45.02,3.27,7.79,91.76
"Luke Schenn","LUKE.SCHENN","8474568","21-22","VAN","D","R",1989-11-02,31,2008,1,5,39,669.72,52.12,46.88,44.42,45.12,40.98,28.37,26.06,318.32,360.62,421.94,527.99,563.18,684.96,24,34.57,2.31,-42.3,-106.05,-121.78,-10.57,8.91,92.77
"Luke Witkowski","LUKE.WITKOWSKI","8474722","14-15","T.B","D","R",1990-04-14,24,2008,6,160,16,242.98,48.23,52.59,50.77,49.17,49.09,10.08,10.82,125.4,113.06,163.7,158.74,211.13,218.3,8.64,8.96,-0.74,12.34,4.96,-7.17,-0.32,8.04,90.43
"Luke Witkowski","LUKE.WITKOWSKI","8474722","15-16","T.B","D","R",1990-04-14,25,2008,6,160,4,28.52,0,56.75,58.93,64.92,59.77,0,0,14.3,10.9,24.38,16.99,34.78,18.79,1.04,0.7,0,3.4,7.39,15.99,0.34,0,100
"Luke Witkowski","LUKE.WITKOWSKI","8474722","16-17","T.B","D","R",1990-04-14,26,2008,6,160,34,335.6,46.85,48.1,47.47,48.64,54.3,9.88,11.21,168.91,182.23,229.15,253.55,304.94,321.98,14.08,11.85,-1.33,-13.32,-24.4,-17.04,2.23,5.85,93.85
"Luke Witkowski","LUKE.WITKOWSKI","8474722","17-18","DET","R","R",1990-04-14,27,2008,6,160,31,213.48,45.72,44.24,43.27,41.18,47.03,6.04,7.17,86.5,109.03,119.16,156.25,153.72,219.61,6.89,7.76,-1.13,-22.53,-37.09,-65.89,-0.87,6.98,93.42
"Luke Witkowski","LUKE.WITKOWSKI","8474722","18-19","DET","R","R",1990-04-14,28,2008,6,160,34,326.32,38.92,44.28,41.46,42.6,40.63,11.98,18.8,152.91,192.41,195.54,276.08,264.33,356.13,11.14,16.28,-6.82,-39.5,-80.54,-91.8,-5.14,7.83,90.23
"Luke Witkowski","LUKE.WITKOWSKI","8474722","19-20","T.B","R","R",1990-04-14,29,2008,6,160,12,105.63,29.9,34.38,35.64,36.97,37.01,2.96,6.94,43.78,83.57,56.37,101.8,72.74,124.01,3.02,5.14,-3.98,-39.79,-45.43,-51.27,-2.12,6.76,91.7
"Macgregor Sharp","MACGREGOR.SHARP","8475085","09-10","ANA","C","L",1985-10-01,23,2004,NA,NA,8,33.32,0,35.04,36.73,37.36,33.33,0,0,13.23,24.53,18.41,31.71,22.62,37.93,0.79,1.58,0,-11.3,-13.3,-15.31,-0.79,0,100
"Mackenzie Entwistle","MACKENZIE.ENTWISTLE","8480025","20-21","CHI","R","R",1999-07-14,21,2017,3,69,5,49.08,66.67,32.03,29.07,30.04,29.66,2.02,1.01,18.44,39.13,20.47,49.95,26.78,62.37,1.64,3.89,1.01,-20.69,-29.48,-35.59,-2.25,10.95,97.42
"Mackenzie Entwistle","MACKENZIE.ENTWISTLE","8480025","21-22","CHI","R","R",1999-07-14,22,2017,3,69,38,406.8,37.42,36.79,37.14,38.72,37.08,13.9,23.25,125.61,215.82,176.42,298.54,263.93,417.75,11.5,19.51,-9.35,-90.21,-122.12,-153.82,-8.01,11.07,89.23
"Mackenzie MacEachern","MACKENZIE.MACEACHERN","8476907","18-19","STL","L","L",1994-03-09,24,2012,3,67,29,232.93,51.81,56.09,54.06,51.66,54.49,6.17,5.74,121.13,94.81,159.2,135.31,199.19,186.38,8.62,7.2,0.43,26.32,23.89,12.81,1.42,5.09,93.95
"Mackenzie MacEachern","MACKENZIE.MACEACHERN","8476907","19-20","STL","L","L",1994-03-09,25,2012,3,67,51,456.65,53.26,52.23,52.27,53.17,49.03,15.93,13.98,237.6,217.32,312.78,285.63,406.77,358.3,18.21,18.93,1.95,20.28,27.15,48.47,-0.72,6.7,93.57
"Mackenzie MacEachern","MACKENZIE.MACEACHERN","8476907","20-21","STL","L","L",1994-03-09,26,2012,3,67,21,203.73,50.92,53.67,47.66,48.13,43.91,6.06,5.84,93.68,80.86,119.47,131.22,155.73,167.86,6.35,8.11,0.22,12.82,-11.75,-12.13,-1.76,6.47,92.78
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","16-17","FLA","D","R",1994-01-07,22,2013,7,206,3,52.33,66.67,51.7,52.75,56.38,51.33,2.12,1.06,24.09,22.51,33.1,29.65,43.19,33.41,2.12,2.01,1.06,1.58,3.45,9.78,0.11,8.8,95.29
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","17-18","FLA","D","R",1994-01-07,23,2013,7,206,60,874.33,55.91,54.46,54.48,53.22,53.53,23.98,18.91,472.83,395.4,641,535.48,849.04,746.41,36.59,31.76,5.07,77.43,105.52,102.63,4.83,5.07,95.22
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","18-19","FLA","D","R",1994-01-07,24,2013,7,206,64,1085.85,45.57,50.79,51.26,49.65,47.27,40.18,48,519.66,503.47,718.87,683.53,961.58,975.22,39.63,44.2,-7.82,16.19,35.34,-13.64,-4.57,7.73,90.47
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","19-20","FLA","D","R",1994-01-07,25,2013,7,206,45,905.25,47.54,50.38,50.11,48.45,49.21,45.49,50.2,465.48,458.41,603.98,601.25,763.85,812.68,38.4,39.64,-4.71,7.07,2.73,-48.83,-1.24,9.77,89.05
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","20-21","FLA","D","R",1994-01-07,26,2013,7,206,54,1194.27,56.47,52.66,51.55,51.15,52.25,67.14,51.76,626.65,563.32,812.26,763.3,1034.79,988.33,55.6,50.81,15.38,63.33,48.96,46.46,4.79,10.71,90.81
"MacKenzie Weegar","MACKENZIE.WEEGAR","8477346","21-22","FLA","D","R",1994-01-07,27,2013,7,206,53,1247.87,54.58,53.19,54.34,53.77,53.91,80.83,67.26,732.43,644.61,984.76,827.35,1288.68,1108.17,72.51,62,13.57,87.82,157.41,180.51,10.51,11.04,89.57
"Madison Bowey","MADISON.BOWEY","8477474","17-18","WSH","D","R",1995-04-22,22,2013,2,53,51,699.38,44.44,42.88,43.16,43.93,39.54,22.99,28.74,286.82,382.14,409.98,539.85,560.48,715.28,21.6,33.03,-5.75,-95.32,-129.87,-154.8,-11.43,8.02,92.48
"Madison Bowey","MADISON.BOWEY","8477474","18-19","DET/WSH","D","R",1995-04-22,23,2013,2,53,50,762.92,45.03,41.92,43.41,43.26,40.23,29.15,35.58,315.51,437.16,469.92,612.5,626.1,821.31,27.25,40.49,-6.43,-121.65,-142.58,-195.21,-13.24,9.24,91.86
"Madison Bowey","MADISON.BOWEY","8477474","19-20","DET","D","R",1995-04-22,24,2013,2,53,53,949.12,37.21,40.05,40.15,39.94,36.52,38.36,64.74,375.06,561.41,517,770.62,656.42,987.24,31.93,55.5,-26.38,-186.35,-253.62,-330.82,-23.57,10.23,88.47
"Madison Bowey","MADISON.BOWEY","8477474","20-21","CHI","D","R",1995-04-22,25,2013,2,53,2,22.28,100,43.15,48,47.46,45,0.94,0,9.1,11.99,13.05,14.14,17.18,19.02,0.45,0.55,0.94,-2.89,-1.09,-1.84,-0.1,10.33,100
"Madison Bowey","MADISON.BOWEY","8477474","21-22","VAN","D","R",1995-04-22,26,2013,2,53,2,31.47,0,28.49,25.17,28.17,25.34,0,4.75,9.7,24.35,11.55,34.33,17.52,44.68,0.92,2.71,-4.75,-14.65,-22.78,-27.16,-1.79,0,80.49
"Magnus Johansson","MAGNUS.JOHANSSON","8473981","07-08","CHI/FLA","D","R",1973-09-04,34,1991,NA,NA,44,691.03,50.16,54.79,54.98,55.6,56.2,28.7,28.52,389.37,321.28,499.39,408.99,644.11,514.31,31.95,24.9,0.18,68.09,90.4,129.8,7.05,7.37,91.12
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","10-11","EDM","L","L",1991-04-12,19,2009,1,10,80,1231.08,50.2,49.48,49.81,50.73,47.75,52.82,52.4,577.01,589.03,805.47,811.61,1088.62,1057.44,52.66,57.62,0.42,-12.02,-6.14,31.18,-4.96,9.15,91.1
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","11-12","EDM","L","L",1991-04-12,20,2009,1,10,41,540.25,40.33,52.39,52.71,52.12,49.43,11.03,16.32,264.05,239.96,350.28,314.31,472.36,433.87,21.08,21.57,-5.29,24.09,35.97,38.49,-0.49,4.18,93.2
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","12-13","EDM","L","L",1991-04-12,21,2009,1,10,42,593.47,50.7,47.21,46.82,46.3,45.23,26.38,25.65,249.89,279.47,356.06,404.46,464.27,538.43,21.94,26.57,0.73,-29.58,-48.4,-74.16,-4.63,10.56,90.82
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","13-14","STL","L","L",1991-04-12,22,2009,1,10,55,563.62,39.83,54.62,53.46,53.88,52.23,16.17,24.43,268.66,223.23,361.83,314.96,515.57,441.29,19.87,18.17,-8.26,45.43,46.87,74.28,1.7,6.02,89.06
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","14-15","STL","L","L",1991-04-12,23,2009,1,10,10,97.97,51.43,56.12,54.11,56.53,54.4,3.05,2.88,47.71,37.3,62.74,53.21,88,67.67,3.83,3.21,0.17,10.41,9.53,20.33,0.62,6.39,92.28
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","15-16","STL","L","L",1991-04-12,24,2009,1,10,48,616.8,36.26,54.04,54.74,54.57,52.06,14.47,25.44,341.19,290.13,461.15,381.27,608.05,506.24,25.32,23.32,-10.97,51.06,79.88,101.81,2,4.24,91.23
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","16-17","STL","L","L",1991-04-12,25,2009,1,10,32,388.98,69.58,51.43,50.7,51.54,53.7,20.15,8.81,188.16,177.69,264.81,257.48,358.76,337.28,14.66,12.64,11.34,10.47,7.33,21.48,2.02,10.71,95.04
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","17-18","OTT/STL","L","L",1991-04-12,26,2009,1,10,79,983.58,32.57,45.09,44.16,42.51,43.44,19.82,41.03,467.88,569.72,632.33,799.5,819.29,1108.14,34.65,45.11,-21.21,-101.84,-167.17,-288.85,-10.46,4.24,92.8
"Magnus Paajarvi","MAGNUS.PAAJARVI","8475175","18-19","OTT","L","L",1991-04-12,27,2009,1,10,80,1077.5,32.35,37.86,38.02,37.39,38.82,30.7,64.21,431.37,707.92,597.24,973.55,783.44,1312.03,36.03,56.79,-33.51,-276.55,-376.31,-528.59,-20.76,7.12,90.93
"Maksim Mayorov","MAKSIM.MAYOROV","8474195","08-09","CBJ","R","L",1989-03-26,19,2007,4,94,3,17.2,0,39.57,32.18,33.5,15.38,0,0,6.2,9.47,7.17,15.11,11.09,22.01,0.18,0.99,0,-3.27,-7.94,-10.92,-0.81,0,100
"Maksim Mayorov","MAKSIM.MAYOROV","8474195","09-10","CBJ","R","L",1989-03-26,20,2007,4,94,4,30.68,0,48.02,46.45,42.56,53.42,0,0.97,18.15,19.65,22.19,25.58,24.25,32.73,1.64,1.43,-0.97,-1.5,-3.39,-8.48,0.21,0,95.06
"Maksim Mayorov","MAKSIM.MAYOROV","8474195","10-11","CBJ","R","L",1989-03-26,21,2007,4,94,5,43.5,48.7,52.97,55.91,55.84,55.78,0.94,0.99,18.74,16.64,29.23,23.05,41.27,32.64,1.69,1.34,-0.05,2.1,6.18,8.63,0.35,5.02,94.05
"Maksim Mayorov","MAKSIM.MAYOROV","8474195","11-12","CBJ","R","L",1989-03-26,22,2007,4,94,10,106.65,29.28,51.55,46.03,44.36,52.33,2,4.83,40.63,38.19,52.69,61.78,67.6,84.8,3.26,2.97,-2.83,2.44,-9.09,-17.2,0.29,4.92,87.35
"Maksim Sushko","MAKSIM.SUSHKO","8480201","20-21","PHI","R","L",1999-02-10,21,2017,4,107,2,19.12,0,38.39,42.32,51.35,27.12,0,0.99,4.96,7.96,8.07,11,13.87,13.14,0.16,0.43,-0.99,-3,-2.93,0.73,-0.27,0,87.56
"Manny Malhotra","MANNY.MALHOTRA","8467334","07-08","CBJ","C","L",1980-05-18,27,1998,1,7,71,1168.88,40.63,49.02,49.75,49.76,46.18,36.99,54.06,544.63,566.33,738.28,745.68,957.79,967.04,44.23,51.54,-17.07,-21.7,-7.4,-9.25,-7.31,6.79,90.45
"Manny Malhotra","MANNY.MALHOTRA","8467334","08-09","CBJ","C","L",1980-05-18,28,1998,1,7,77,1386.65,47.89,47.27,47.32,46.12,47.86,58.81,63.98,600.43,669.78,823.98,917.3,1062.44,1240.98,51.98,56.62,-5.17,-69.35,-93.32,-178.54,-4.64,9.79,90.45
"Manny Malhotra","MANNY.MALHOTRA","8467334","09-10","S.J","C","L",1980-05-18,29,1998,1,7,71,1109.22,56.07,48.72,49.25,50.69,48.09,56.89,44.57,525.57,553.11,736.43,758.95,1001.62,974.27,47.62,51.4,12.32,-27.54,-22.52,27.35,-3.78,10.82,91.94
"Manny Malhotra","MANNY.MALHOTRA","8467334","10-11","VAN","C","L",1980-05-18,30,1998,1,7,72,1163.98,50.45,43.76,43.48,43.2,39.49,44.54,43.74,489.39,629.02,676.22,879.05,909.61,1196.03,39.86,61.07,0.8,-139.63,-202.83,-286.42,-21.21,9.1,93.05
"Manny Malhotra","MANNY.MALHOTRA","8467334","11-12","VAN","C","L",1980-05-18,31,1998,1,7,78,963,33.54,34.35,33.87,34.74,28.16,28.69,56.85,310.66,593.71,406.94,794.65,566.78,1064.74,21.28,54.28,-28.16,-283.05,-387.71,-497.96,-33,9.24,90.42
"Manny Malhotra","MANNY.MALHOTRA","8467334","12-13","VAN","C","L",1980-05-18,32,1998,1,7,9,100.17,12.09,31.66,34.77,34.85,20.8,0.99,7.2,24.04,51.88,39.03,73.23,52.14,97.49,1.61,6.13,-6.21,-27.84,-34.2,-45.35,-4.52,4.12,86.12
"Manny Malhotra","MANNY.MALHOTRA","8467334","13-14","CAR","C","L",1980-05-18,33,1998,1,7,69,800.07,40.5,39.28,36.3,36.94,34.05,25.28,37.14,299.94,463.65,385.64,676.84,530.54,905.57,23.13,44.79,-11.86,-163.71,-291.2,-375.03,-21.66,8.43,91.99
"Manny Malhotra","MANNY.MALHOTRA","8467334","14-15","MTL","C","L",1980-05-18,34,1998,1,7,58,629.48,20.93,30.43,29.68,28.5,23.98,6.95,26.26,159.42,364.47,219.8,520.81,312.75,784.75,11.01,34.9,-19.31,-205.05,-301.01,-472,-23.89,4.36,92.8
"Marc Methot","MARC.METHOT","8470760","07-08","CBJ","D","L",1985-06-21,22,2003,6,168,9,128.07,39.33,49.72,49.79,52.12,41.23,5.03,7.76,58.79,59.45,72.82,73.42,94.36,86.69,3.41,4.86,-2.73,-0.66,-0.6,7.67,-1.45,8.56,86.95
"Marc Methot","MARC.METHOT","8470760","08-09","CBJ","D","L",1985-06-21,23,2003,6,168,66,1184.9,47.57,51.87,51.37,51.16,50.13,52.73,58.11,555.13,515.15,742.63,703.11,942.75,899.94,38.95,38.75,-5.38,39.98,39.52,42.81,0.2,9.5,88.72
"Marc Methot","MARC.METHOT","8470760","09-10","CBJ","D","L",1985-06-21,24,2003,6,168,59,1150.02,37.16,41.06,40.13,40.29,38.9,39.19,66.26,450.92,647.35,587.58,876.78,766.8,1136.52,33.24,52.22,-27.07,-196.43,-289.2,-369.72,-18.98,8.69,89.76
"Marc Methot","MARC.METHOT","8470760","10-11","CBJ","D","L",1985-06-21,25,2003,6,168,74,1471.8,38.03,42.39,42.16,41.62,43.41,52.63,85.77,611.18,830.79,823.97,1130.56,1075.7,1508.86,52.01,67.8,-33.14,-219.61,-306.59,-433.16,-15.79,8.61,89.68
"Marc Methot","MARC.METHOT","8470760","11-12","CBJ","D","L",1985-06-21,26,2003,6,168,46,922.4,30.55,39.75,40.07,40.64,38.2,20.95,47.63,353.51,535.86,473.17,707.64,615.16,898.36,25.54,41.32,-26.68,-182.35,-234.47,-283.2,-15.78,5.93,91.11
"Marc Methot","MARC.METHOT","8470760","12-13","OTT","D","L",1985-06-21,27,2003,6,168,47,1044.72,45.19,46.6,47.26,47.84,46.52,38.24,46.38,501.55,574.77,696.04,776.83,934.97,1019.36,41.45,47.65,-8.14,-73.22,-80.79,-84.39,-6.2,7.62,91.93
"Marc Methot","MARC.METHOT","8470760","13-14","OTT","D","L",1985-06-21,28,2003,6,168,75,1630.58,43.23,46.21,46.72,47.78,42.69,65.92,86.55,839.81,977.41,1174.5,1339.38,1534.44,1677.28,60.78,81.58,-20.63,-137.6,-164.88,-142.84,-20.8,7.85,91.14
"Marc Methot","MARC.METHOT","8470760","14-15","OTT","D","L",1985-06-21,29,2003,6,168,45,1020.02,55.7,49.06,49.33,50.95,51.69,46.03,36.61,514.18,533.94,708.92,728.31,975.55,939.01,47,43.93,9.42,-19.76,-19.39,36.54,3.07,8.95,93.14
"Marc Methot","MARC.METHOT","8470760","15-16","OTT","D","L",1985-06-21,30,2003,6,168,69,1425.42,46.05,41.03,41.01,42.1,41.55,64.94,76.09,583.35,838.35,794.68,1143.14,1091.93,1501.91,49.3,69.34,-11.15,-255,-348.46,-409.98,-20.04,11.13,90.92
"Marc Methot","MARC.METHOT","8470760","16-17","OTT","D","L",1985-06-21,31,2003,6,168,68,1347.75,49.18,46.84,44.91,43.81,47.23,54.86,56.7,635.97,721.91,838.55,1028.59,1116.56,1432.22,54.86,61.29,-1.84,-85.94,-190.04,-315.66,-6.43,8.63,92.15
"Marc Methot","MARC.METHOT","8470760","17-18","DAL","D","L",1985-06-21,32,2003,6,168,36,643.8,57.03,43.35,44.06,43.27,42.2,23.94,18.04,263.6,344.5,382.76,486.06,522.71,685.32,21.68,29.69,5.9,-80.9,-103.3,-162.61,-8.01,9.08,94.76
"Marc Methot","MARC.METHOT","8470760","18-19","DAL","D","L",1985-06-21,33,2003,6,168,9,152.47,31.57,42.41,38.44,40.29,40,3.82,8.28,55.97,75.99,71.82,115.04,103.04,152.7,4.6,6.9,-4.46,-20.02,-43.22,-49.66,-2.3,6.83,89.1
"Marc Michaelis","MARC.MICHAELIS","8482063","20-21","VAN","L","L",1995-07-31,25,2013,NA,NA,15,136.22,27.13,36.21,36.83,35.1,38.53,3.02,8.11,55.39,97.59,73.96,126.86,94.91,175.48,5.04,8.04,-5.09,-42.2,-52.9,-80.57,-3,5.45,91.69
