Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,EVO_GAR/60,EVD_GAR/60,PPO_GAR/60,SHD_GAR/60,Take_GAR/60,Draw_GAR/60,Off_GAR/60,Def_GAR/60,Pens_GAR/60,GAR/60,WAR/60,SPAR/60
Jordan Staal,JORDAN.STAAL,8473533,14-15,CAR,C,L,1988-09-10,26,2006,1,2,46,0.077,-0.004,1.577,-0.501,0.046,-0.047,0.243,-0.01,-0.001,0.222,0.042,0.081
Jordan Staal,JORDAN.STAAL,8473533,15-16,CAR,C,L,1988-09-10,27,2006,1,2,82,0.271,0.088,1.901,-0.099,0.049,0.002,0.452,0.068,0.05,0.505,0.097,0.187
Jordan Staal,JORDAN.STAAL,8473533,16-17,CAR,C,L,1988-09-10,28,2006,1,2,75,0.381,0.026,0.56,0.665,0.013,0.021,0.405,0.088,0.034,0.471,0.089,0.171
Jordan Staal,JORDAN.STAAL,8473533,17-18,CAR,C,L,1988-09-10,29,2006,1,2,79,0.249,-0.026,0.409,0.961,0.031,-0.021,0.274,0.079,0.01,0.317,0.062,0.118
Jordan Staal,JORDAN.STAAL,8473533,18-19,CAR,C,L,1988-09-10,30,2006,1,2,50,0.138,0.189,-0.749,0.25,-0.009,-0.024,0.037,0.196,-0.033,0.169,0.031,0.059
Jordan Staal,JORDAN.STAAL,8473533,19-20,CAR,C,L,1988-09-10,31,2006,1,2,68,-0.053,0.149,-0.238,0.342,-0.028,-0.02,-0.067,0.176,-0.048,0.056,0.01,0.019
Jordan Staal,JORDAN.STAAL,8473533,20-21,CAR,C,L,1988-09-10,32,2006,1,2,53,0.158,-0.292,1.475,0.342,-0.04,-0.029,0.377,-0.207,-0.069,0.083,0.015,0.028
Jordan Staal,JORDAN.STAAL,8473533,21-22,CAR,C,L,1988-09-10,33,2006,1,2,50,-0.032,0.056,1.038,0.582,0.066,-0.029,0.049,0.138,0.037,0.202,0.036,0.069
Jordan Szwarz,JORDAN.SZWARZ,8475224,13-14,ARI,R,R,1991-05-14,22,2009,4,97,26,-0.375,-0.137,0.238,1.668,0.097,-0.091,-0.373,0.085,0.006,-0.235,-0.045,-0.083
Jordan Szwarz,JORDAN.SZWARZ,8475224,14-15,ARI,R,R,1991-05-14,23,2009,4,97,9,0.093,-1.442,0.137,-3.611,0.052,-0.127,0.093,-1.806,-0.076,-1.8,-0.343,-0.653
Jordan Szwarz,JORDAN.SZWARZ,8475224,17-18,BOS,R,R,1991-05-14,26,2009,4,97,12,-0.384,0.05,1.163,0.532,0.068,-0.053,-0.286,0.064,0.015,-0.203,-0.039,-0.075
Jordan Szwarz,JORDAN.SZWARZ,8475224,19-20,OTT,R,R,1991-05-14,28,2009,4,97,3,-0.209,-0.101,0,0,-0.572,-0.124,-0.209,-0.101,-0.697,-1.005,-0.179,-0.343
Jordan Weal,JORDAN.WEAL,8475738,15-16,L.A/PHI,C,R,1992-04-15,23,2010,3,70,14,-0.417,0.038,-0.443,-0.187,0.068,-0.058,-0.419,0.036,0.01,-0.371,-0.072,-0.138
Jordan Weal,JORDAN.WEAL,8475738,16-17,PHI,C,R,1992-04-15,24,2010,3,70,23,0.741,0.33,-0.201,0.019,-0.038,-0.054,0.637,0.33,-0.092,0.832,0.157,0.303
Jordan Weal,JORDAN.WEAL,8475738,17-18,PHI,C,R,1992-04-15,25,2010,3,70,69,0.189,0.085,0.235,0.035,0.061,-0.027,0.194,0.085,0.033,0.301,0.059,0.112
Jordan Weal,JORDAN.WEAL,8475738,18-19,ARI/MTL/PHI,C,R,1992-04-15,26,2010,3,70,63,-0.194,0.406,0.933,-0.151,0.028,-0.085,-0.103,0.406,-0.057,0.21,0.039,0.074
Jordan Weal,JORDAN.WEAL,8475738,19-20,MTL,C,R,1992-04-15,27,2010,3,70,49,-0.216,0.17,-0.178,-0.258,0.02,-0.042,-0.21,0.169,-0.022,-0.086,-0.015,-0.029
Jordie Benn,JORDIE.BENN,8474818,11-12,DAL,D,L,1987-07-26,24,2005,NA,NA,3,-0.084,0.447,-0.017,0.656,0.133,-0.068,-0.079,0.459,0.065,0.408,0.071,0.132
Jordie Benn,JORDIE.BENN,8474818,12-13,DAL,D,L,1987-07-26,25,2005,NA,NA,26,-0.007,0.064,-1.24,-1.392,-0.003,0.01,-0.127,-0.119,0.006,-0.214,-0.04,-0.073
Jordie Benn,JORDIE.BENN,8474818,13-14,DAL,D,L,1987-07-26,26,2005,NA,NA,78,0.059,0.062,1.768,0.17,0.031,-0.004,0.12,0.072,0.027,0.203,0.038,0.072
Jordie Benn,JORDIE.BENN,8474818,14-15,DAL,D,L,1987-07-26,27,2005,NA,NA,73,0.027,0.204,0.128,-0.189,-0.029,-0.001,0.031,0.163,-0.03,0.153,0.029,0.056
Jordie Benn,JORDIE.BENN,8474818,15-16,DAL,D,L,1987-07-26,28,2005,NA,NA,64,0.222,-0.025,2.864,0.267,0.042,-0.016,0.27,0.012,0.026,0.272,0.052,0.101
Jordie Benn,JORDIE.BENN,8474818,16-17,DAL/MTL,D,L,1987-07-26,29,2005,NA,NA,71,-0.167,-0.101,-1.318,-0.15,0.017,0.011,-0.238,-0.107,0.027,-0.277,-0.052,-0.101
Jordie Benn,JORDIE.BENN,8474818,17-18,MTL,D,L,1987-07-26,30,2005,NA,NA,77,-0.28,0.194,-0.03,-0.681,0.04,-0.032,-0.28,0.091,0.008,-0.146,-0.028,-0.054
Jordie Benn,JORDIE.BENN,8474818,18-19,MTL,D,L,1987-07-26,31,2005,NA,NA,81,0.231,0.157,-0.441,0.662,0.016,-0.004,0.23,0.235,0.013,0.435,0.081,0.153
Jordie Benn,JORDIE.BENN,8474818,19-20,VAN,D,L,1987-07-26,32,2005,NA,NA,44,-0.203,-0.325,0.433,0.57,0.034,0.048,-0.202,-0.195,0.082,-0.283,-0.05,-0.097
Jordie Benn,JORDIE.BENN,8474818,20-21,VAN/WPG,D,L,1987-07-26,33,2005,NA,NA,39,0.788,-0.135,-0.119,0.832,0.089,-0.058,0.787,-0.045,0.031,0.695,0.125,0.232
Jordie Benn,JORDIE.BENN,8474818,21-22,MIN,D,L,1987-07-26,34,2005,NA,NA,29,-0.038,-0.082,1.259,-0.353,0.033,-0.061,-0.034,-0.1,-0.028,-0.159,-0.028,-0.054
Jordin Tootoo,JORDIN.TOOTOO,8469547,07-08,NSH,R,R,1983-02-02,24,2001,4,98,63,0.033,-0.163,-0.891,-0.36,-0.079,0.161,0.022,-0.164,0.082,-0.057,-0.01,-0.02
Jordin Tootoo,JORDIN.TOOTOO,8469547,08-09,NSH,R,R,1983-02-02,25,2001,4,98,72,-0.146,-0.421,-1.108,0.524,-0.101,0.131,-0.199,-0.419,0.03,-0.558,-0.101,-0.194
Jordin Tootoo,JORDIN.TOOTOO,8469547,09-10,NSH,R,R,1983-02-02,26,2001,4,98,51,0.242,-0.305,-0.342,-0.522,0.043,0.2,0.237,-0.306,0.244,0.177,0.032,0.062
Jordin Tootoo,JORDIN.TOOTOO,8469547,10-11,NSH,R,R,1983-02-02,27,2001,4,98,54,0.174,0.166,-1.23,0,-0.049,0.189,0.149,0.166,0.14,0.451,0.081,0.154
Jordin Tootoo,JORDIN.TOOTOO,8469547,11-12,NSH,R,R,1983-02-02,28,2001,4,98,77,0.139,-0.133,1.117,-0.171,-0.013,0.07,0.155,-0.133,0.057,0.08,0.014,0.026
Jordin Tootoo,JORDIN.TOOTOO,8469547,12-13,DET,R,R,1983-02-02,29,2001,4,98,42,-0.009,-0.103,0.941,-1.155,-0.074,0.212,0.001,-0.105,0.137,0.035,0.006,0.012
Jordin Tootoo,JORDIN.TOOTOO,8469547,13-14,DET,R,R,1983-02-02,30,2001,4,98,11,-0.112,-0.198,0,0,0.149,0.147,-0.112,-0.198,0.296,-0.014,-0.003,-0.005
Jordin Tootoo,JORDIN.TOOTOO,8469547,14-15,N.J,R,R,1983-02-02,31,2001,4,98,68,0.314,-0.259,-0.887,-0.452,-0.075,-0.022,0.217,-0.26,-0.098,-0.12,-0.023,-0.044
Jordin Tootoo,JORDIN.TOOTOO,8469547,15-16,N.J,R,R,1983-02-02,32,2001,4,98,66,-0.485,0.125,0.451,0.07,-0.066,-0.018,-0.387,0.124,-0.083,-0.355,-0.068,-0.132
Jordin Tootoo,JORDIN.TOOTOO,8469547,16-17,CHI,R,R,1983-02-02,33,2001,4,98,50,-0.617,0.081,-0.23,0,0.01,0.138,-0.615,0.081,0.149,-0.384,-0.072,-0.14
Jori Lehtera,JORI.LEHTERA,8474627,14-15,STL,C,L,1987-12-23,26,2008,3,65,75,0.629,0.288,0.254,0.054,-0.071,-0.019,0.573,0.281,-0.089,0.7,0.133,0.254
Jori Lehtera,JORI.LEHTERA,8474627,15-16,STL,C,L,1987-12-23,27,2008,3,65,79,0.521,0.076,-0.192,0.82,-0.02,-0.05,0.433,0.119,-0.069,0.437,0.084,0.162
Jori Lehtera,JORI.LEHTERA,8474627,16-17,STL,C,L,1987-12-23,28,2008,3,65,64,0.172,-0.002,0.317,-1.505,-0.045,0.075,0.186,-0.049,0.03,0.163,0.031,0.059
Jori Lehtera,JORI.LEHTERA,8474627,17-18,PHI,C,L,1987-12-23,29,2008,3,65,62,-0.232,0.176,-0.28,-0.275,0.038,-0.011,-0.235,0.142,0.027,-0.057,-0.011,-0.021
Jori Lehtera,JORI.LEHTERA,8474627,18-19,PHI,C,L,1987-12-23,30,2008,3,65,27,-0.257,0.111,-0.353,-0.584,-0.295,-0.072,-0.258,-0.007,-0.367,-0.587,-0.109,-0.206
Josef Melichar,JOSEF.MELICHAR,8466203,08-09,CAR/T.B,D,L,1979-01-20,29,1997,3,71,39,0.492,0.09,-0.137,-0.197,-0.163,0.001,0.489,0.054,-0.162,0.317,0.057,0.11
Josef Vasicek,JOSEF.VASICEK,8467416,07-08,NYI,C,L,1980-09-12,27,1998,4,91,81,0.123,0.124,-0.261,-0.003,-0.02,-0.07,0.085,0.112,-0.089,0.087,0.016,0.03
Joseph Blandisi,JOSEPH.BLANDISI,8477010,15-16,N.J,C,L,1994-07-18,21,2012,6,162,41,-0.082,-0.063,1.536,-0.267,-0.036,0.008,0.134,-0.063,-0.028,0.05,0.01,0.019
Joseph Blandisi,JOSEPH.BLANDISI,8477010,16-17,N.J,C,L,1994-07-18,22,2012,6,162,27,-0.093,0.016,2.569,-0.171,-0.111,-0.066,0.247,0.016,-0.177,0.079,0.015,0.029
Joseph Blandisi,JOSEPH.BLANDISI,8477010,17-18,ANA,C,L,1994-07-18,23,2012,6,162,3,0.633,0.711,-0.17,0,-0.176,-0.129,0.628,0.711,-0.305,1.026,0.2,0.382
Joseph Blandisi,JOSEPH.BLANDISI,8477010,18-19,ANA/PIT,C,L,1994-07-18,24,2012,6,162,9,-0.238,-0.262,0.294,-0.689,-0.233,0.032,-0.236,-0.273,-0.201,-0.702,-0.131,-0.246
Joseph Blandisi,JOSEPH.BLANDISI,8477010,19-20,PIT,C,L,1994-07-18,25,2012,6,162,21,0.442,0.301,0.041,-0.419,-0.043,0.131,0.442,0.295,0.088,0.819,0.146,0.28
Joseph Cramarossa,JOSEPH.CRAMAROSSA,8476390,16-17,ANA/VAN,C,L,1992-10-26,23,2011,3,65,59,-0.194,-0.055,-0.313,-0.001,0.067,0.095,-0.195,-0.052,0.162,-0.068,-0.013,-0.025
Joseph Cramarossa,JOSEPH.CRAMAROSSA,8476390,20-21,MIN,C,L,1992-10-26,27,2011,3,65,4,-0.27,-0.105,-0.253,0,0.13,-0.12,-0.27,-0.105,0.009,-0.353,-0.063,-0.118
Joseph Gambardella,JOSEPH.GAMBARDELLA,8479970,18-19,EDM,C,L,1993-12-01,24,2012,NA,NA,15,0.788,-0.121,0.218,-0.292,0.026,-0.124,0.788,-0.121,-0.099,0.568,0.106,0.199
Joseph Labate,JOSEPH.LABATE,8476425,16-17,VAN,C,L,1993-04-16,23,2011,4,101,13,0.068,0.409,-0.395,0,-0.229,0.114,0.067,0.409,-0.116,0.358,0.067,0.131
Josh Anderson,JOSH.ANDERSON,8476981,14-15,CBJ,R,R,1994-05-07,20,2012,4,95,6,0.108,-0.035,0.313,0,-0.005,0.016,0.108,-0.035,0.011,0.084,0.016,0.03
Josh Anderson,JOSH.ANDERSON,8476981,15-16,CBJ,R,R,1994-05-07,21,2012,4,95,12,0.441,-0.264,-0.004,-0.297,0.051,-0.049,0.44,-0.264,0.002,0.175,0.034,0.065
Josh Anderson,JOSH.ANDERSON,8476981,16-17,CBJ,R,R,1994-05-07,22,2012,4,95,78,0.456,-0.082,-0.445,0.514,-0.109,0.071,0.448,-0.072,-0.038,0.328,0.062,0.12
Josh Anderson,JOSH.ANDERSON,8476981,17-18,CBJ,R,R,1994-05-07,23,2012,4,95,63,0.189,-0.053,-0.883,0.522,0.035,0.044,0.101,-0.019,0.08,0.156,0.03,0.058
Josh Anderson,JOSH.ANDERSON,8476981,18-19,CBJ,R,R,1994-05-07,24,2012,4,95,82,0.562,0.031,1.456,0.614,-0.038,-0.012,0.642,0.082,-0.05,0.603,0.112,0.211
Josh Anderson,JOSH.ANDERSON,8476981,19-20,CBJ,R,R,1994-05-07,25,2012,4,95,26,-0.086,0.036,-1.634,0.588,0.006,0.006,-0.275,0.099,0.013,-0.145,-0.026,-0.049
Josh Anderson,JOSH.ANDERSON,8476981,20-21,MTL,R,R,1994-05-07,26,2012,4,95,52,-0.095,-0.062,-1.215,-0.555,-0.013,-0.008,-0.228,-0.064,-0.021,-0.299,-0.054,-0.1
Josh Anderson,JOSH.ANDERSON,8476981,21-22,MTL,R,R,1994-05-07,27,2012,4,95,42,0.095,0.006,-1.59,-0.219,0.045,-0.031,-0.091,0.005,0.013,-0.07,-0.013,-0.024
Josh Archibald,JOSH.ARCHIBALD,8476326,15-16,PIT,R,R,1992-10-06,22,2011,6,174,1,0.121,0.111,0,0,0.141,-0.131,0.121,0.111,0.01,0.243,0.047,0.09
Josh Archibald,JOSH.ARCHIBALD,8476326,16-17,PIT,R,R,1992-10-06,23,2011,6,174,10,0.707,-0.586,0.42,-0.021,0.039,-0.028,0.706,-0.559,0.011,0.126,0.024,0.046
Josh Archibald,JOSH.ARCHIBALD,8476326,17-18,ARI/PIT,R,R,1992-10-06,24,2011,6,174,42,0.012,0.09,0.251,-0.151,0.07,-0.046,0.015,0.072,0.024,0.108,0.021,0.04
Josh Archibald,JOSH.ARCHIBALD,8476326,18-19,ARI,R,R,1992-10-06,25,2011,6,174,68,0.254,0.031,-0.684,-0.307,0.069,0.031,0.25,-0.01,0.099,0.305,0.057,0.107
Josh Archibald,JOSH.ARCHIBALD,8476326,19-20,EDM,R,R,1992-10-06,26,2011,6,174,62,-0.015,-0.123,0.122,0.562,0.084,-0.026,-0.014,-0.003,0.058,0.044,0.008,0.015
Josh Archibald,JOSH.ARCHIBALD,8476326,20-21,EDM,R,R,1992-10-06,27,2011,6,174,52,0.188,0.015,0.494,-0.638,-0.034,-0.009,0.189,-0.094,-0.043,0.02,0.004,0.007
Josh Bailey,JOSH.BAILEY,8474573,08-09,NYI,C,L,1989-10-02,18,2008,1,9,68,0.152,-0.091,0.346,-0.192,0.09,-0.101,0.193,-0.091,-0.011,0.108,0.019,0.037
Josh Bailey,JOSH.BAILEY,8474573,09-10,NYI,C,L,1989-10-02,19,2008,1,9,72,0.453,-0.127,0.527,0.065,0.079,-0.016,0.464,-0.119,0.063,0.405,0.073,0.141
Josh Bailey,JOSH.BAILEY,8474573,10-11,NYI,C,L,1989-10-02,20,2008,1,9,70,0.011,-0.223,0.306,-0.088,0.069,-0.02,0.057,-0.202,0.049,-0.075,-0.013,-0.026
Josh Bailey,JOSH.BAILEY,8474573,11-12,NYI,C,L,1989-10-02,21,2008,1,9,80,0.451,-0.304,0.319,0.937,0.048,-0.039,0.439,-0.163,0.009,0.25,0.044,0.081
Josh Bailey,JOSH.BAILEY,8474573,12-13,NYI,C,L,1989-10-02,22,2008,1,9,38,0.332,0.095,-1.136,1.032,0.093,-0.064,0.209,0.149,0.029,0.361,0.067,0.124
Josh Bailey,JOSH.BAILEY,8474573,13-14,NYI,C,L,1989-10-02,23,2008,1,9,77,0.267,0.346,0.929,-1.477,0.079,-0.065,0.346,0.288,0.014,0.594,0.113,0.211
Josh Bailey,JOSH.BAILEY,8474573,14-15,NYI,C,L,1989-10-02,24,2008,1,9,70,0.571,-0.22,-0.68,-0.741,0.104,-0.033,0.448,-0.226,0.071,0.306,0.058,0.111
Josh Bailey,JOSH.BAILEY,8474573,15-16,NYI,C,L,1989-10-02,25,2008,1,9,81,0.179,-0.23,-0.313,1.569,0.055,-0.042,0.133,-0.167,0.013,-0.01,-0.002,-0.004
Josh Bailey,JOSH.BAILEY,8474573,16-17,NYI,C,L,1989-10-02,26,2008,1,9,82,0.551,-0.066,-0.04,1.566,0.089,-0.04,0.46,-0.021,0.049,0.47,0.088,0.171
Josh Bailey,JOSH.BAILEY,8474573,17-18,NYI,C,L,1989-10-02,27,2008,1,9,76,0.123,-0.352,1.273,0.048,0.088,-0.101,0.32,-0.345,-0.014,0.014,0.003,0.005
Josh Bailey,JOSH.BAILEY,8474573,18-19,NYI,C,L,1989-10-02,28,2008,1,9,82,0.29,-0.001,0.501,-0.117,0.074,-0.081,0.321,-0.001,-0.007,0.305,0.057,0.107
Josh Bailey,JOSH.BAILEY,8474573,19-20,NYI,C,L,1989-10-02,29,2008,1,9,68,0.062,0.019,-0.104,-0.475,0.105,-0.06,0.042,-0.029,0.046,0.058,0.01,0.02
Josh Bailey,JOSH.BAILEY,8474573,20-21,NYI,C,L,1989-10-02,30,2008,1,9,54,0.282,-0.02,0.646,0.669,0.108,-0.12,0.327,0.023,-0.013,0.307,0.055,0.103
Josh Bailey,JOSH.BAILEY,8474573,21-22,NYI,C/R,L,1989-10-02,31,2008,1,9,41,-0.121,-0.112,1.362,0.295,0.101,-0.106,0.026,-0.095,-0.005,-0.064,-0.011,-0.022
Josh Brown,JOSH.BROWN,8477384,18-19,FLA,D,R,1994-01-21,24,2013,6,152,37,-0.543,0.315,0.487,-1.155,0.041,-0.035,-0.541,0.221,0.006,-0.279,-0.052,-0.098
Josh Brown,JOSH.BROWN,8477384,19-20,FLA,D,R,1994-01-21,25,2013,6,152,56,0.017,0.107,0.069,1.141,-0.006,0.104,0.017,0.14,0.099,0.254,0.045,0.087
Josh Brown,JOSH.BROWN,8477384,20-21,OTT,D,R,1994-01-21,26,2013,6,152,26,-0.495,0.28,-0.3,-0.002,-0.062,-0.001,-0.494,0.238,-0.063,-0.243,-0.044,-0.081
Josh Brown,JOSH.BROWN,8477384,21-22,OTT,D,R,1994-01-21,27,2013,6,152,35,-0.068,-0.137,-0.018,-1.764,0.065,0.004,-0.068,-0.336,0.069,-0.321,-0.057,-0.109
Josh Currie,JOSH.CURRIE,8477680,18-19,EDM,R,R,1992-10-29,25,2011,NA,NA,21,0.471,0.158,0.14,0,0.074,-0.061,0.469,0.158,0.013,0.639,0.119,0.224
Josh Currie,JOSH.CURRIE,8477680,20-21,PIT,R,R,1992-10-29,27,2011,NA,NA,1,0.062,-0.183,0.371,-0.153,0.13,-0.12,0.116,-0.177,0.009,-0.046,-0.008,-0.015
Josh Dunne,JOSH.DUNNE,8482623,20-21,CBJ,C,L,1998-12-08,21,2017,NA,NA,6,-0.889,0.783,-0.305,-0.167,-0.208,0.086,-0.885,0.782,-0.123,-0.231,-0.041,-0.077
Josh Gorges,JOSH.GORGES,8470324,07-08,MTL,D,L,1984-08-14,23,2002,NA,NA,62,-0.307,0.267,-0.775,1.24,0.062,-0.023,-0.315,0.345,0.039,0.089,0.016,0.031
Josh Gorges,JOSH.GORGES,8470324,08-09,MTL,D,L,1984-08-14,24,2002,NA,NA,81,0.535,0.273,0.598,0.858,0.077,-0.029,0.539,0.363,0.048,0.842,0.152,0.293
Josh Gorges,JOSH.GORGES,8470324,09-10,MTL,D,L,1984-08-14,25,2002,NA,NA,82,-0.057,0.204,-0.369,0.064,0.037,-0.011,-0.072,0.182,0.025,0.137,0.025,0.048
Josh Gorges,JOSH.GORGES,8470324,10-11,MTL,D,L,1984-08-14,26,2002,NA,NA,36,0.114,0.22,0.63,0.774,0.035,0.021,0.135,0.323,0.056,0.473,0.085,0.162
Josh Gorges,JOSH.GORGES,8470324,11-12,MTL,D,L,1984-08-14,27,2002,NA,NA,82,0.237,0.3,-1.593,0.398,0.008,-0.026,0.195,0.317,-0.018,0.45,0.079,0.146
Josh Gorges,JOSH.GORGES,8470324,12-13,MTL,D,L,1984-08-14,28,2002,NA,NA,48,-0.045,0.314,-0.292,0.589,0.09,-0.011,-0.051,0.356,0.079,0.38,0.071,0.131
Josh Gorges,JOSH.GORGES,8470324,13-14,MTL,D,L,1984-08-14,29,2002,NA,NA,66,0.041,0.236,-0.989,0.597,0.085,-0.018,0.019,0.294,0.067,0.37,0.07,0.131
Josh Gorges,JOSH.GORGES,8470324,14-15,BUF,D,L,1984-08-14,30,2002,NA,NA,46,-0.34,0.023,-0.809,-0.397,0.043,-0.009,-0.363,-0.036,0.034,-0.309,-0.059,-0.112
Josh Gorges,JOSH.GORGES,8470324,15-16,BUF,D,L,1984-08-14,31,2002,NA,NA,77,-0.137,0.151,-0.443,0.49,-0.058,-0.011,-0.138,0.19,-0.069,-0.004,-0.001,-0.002
Josh Gorges,JOSH.GORGES,8470324,16-17,BUF,D,L,1984-08-14,32,2002,NA,NA,66,-0.241,0.326,0.51,0.745,-0.038,-0.006,-0.241,0.386,-0.044,0.133,0.025,0.049
Josh Gorges,JOSH.GORGES,8470324,17-18,BUF,D,L,1984-08-14,33,2002,NA,NA,34,-0.123,0.477,-0.007,0.233,0,0.058,-0.123,0.445,0.058,0.394,0.077,0.147
Josh Gratton,JOSH.GRATTON,8469844,07-08,ARI,L,L,1982-09-09,25,2000,NA,NA,1,0.713,0.081,0,0,0.183,-0.193,0.713,0.081,-0.01,0.784,0.142,0.273
Josh Gratton,JOSH.GRATTON,8469844,08-09,PHI,L,L,1982-09-09,26,2000,NA,NA,19,0.535,0.016,0.283,-0.261,-0.102,-0.087,0.534,0.016,-0.188,0.359,0.065,0.125
Josh Green,JOSH.GREEN,8464984,10-11,ANA,C,L,1977-11-16,32,1996,2,30,12,-0.529,-0.021,0.439,-0.429,-0.129,-0.154,-0.529,-0.048,-0.283,-0.823,-0.147,-0.282
Josh Green,JOSH.GREEN,8464984,11-12,EDM,C,L,1977-11-16,33,1996,2,30,7,-0.454,-0.128,0.524,-0.678,0.155,-0.137,-0.363,-0.149,0.018,-0.461,-0.08,-0.149
Josh Hennessy,JOSH.HENNESSY,8470636,07-08,OTT,C,L,1985-02-07,22,2003,2,43,5,-0.207,-0.126,0.083,0,0.183,0.318,-0.206,-0.126,0.5,0.169,0.031,0.059
Josh Hennessy,JOSH.HENNESSY,8470636,08-09,OTT,C,L,1985-02-07,23,2003,2,43,1,-0.069,0.101,-0.284,0,0.181,-0.184,-0.109,0.101,-0.003,-0.031,-0.006,-0.011
Josh Hennessy,JOSH.HENNESSY,8470636,09-10,OTT,C,L,1985-02-07,24,2003,2,43,4,0.288,0.221,-0.156,0,0.165,-0.162,0.284,0.221,0.003,0.502,0.091,0.175
Josh Hennessy,JOSH.HENNESSY,8470636,11-12,BOS,C,L,1985-02-07,26,2003,2,43,3,0.458,0.135,0,0.022,0.155,-0.137,0.458,0.133,0.018,0.602,0.105,0.195
Josh Jacobs,JOSH.JACOBS,8477972,18-19,N.J,D,R,1996-02-15,22,2014,2,41,1,-0.334,0.099,0,0,0.126,-0.056,-0.334,0.099,0.07,-0.165,-0.031,-0.058
Josh Jacobs,JOSH.JACOBS,8477972,19-20,N.J,D,R,1996-02-15,23,2014,2,41,2,0.016,0.188,0,0.641,-0.163,-0.059,0.016,0.197,-0.223,-0.01,-0.002,-0.003
Josh Jooris,JOSH.JOORIS,8477591,14-15,CGY,R,R,1990-07-14,24,2008,NA,NA,60,0.351,0.199,1.185,0.706,0.05,0.035,0.394,0.241,0.085,0.666,0.127,0.242
Josh Jooris,JOSH.JOORIS,8477591,15-16,CGY,R,R,1990-07-14,25,2008,NA,NA,59,-0.015,0.284,0.403,-0.265,-0.059,-0.058,-0.009,0.214,-0.118,0.082,0.016,0.031
Josh Jooris,JOSH.JOORIS,8477591,16-17,ARI/NYR,R,R,1990-07-14,26,2008,NA,NA,54,0.056,0.035,-0.256,-1.461,0.058,0.026,0.055,-0.147,0.085,-0.013,-0.003,-0.005
Josh Jooris,JOSH.JOORIS,8477591,17-18,CAR/PIT,R,R,1990-07-14,27,2008,NA,NA,40,-0.261,-0.038,-0.291,-1.766,-0.031,0.195,-0.261,-0.199,0.164,-0.267,-0.052,-0.1
Josh Langfeld,JOSH.LANGFELD,8466200,07-08,NSH,R,R,1977-07-17,30,1997,3,66,2,-0.149,-0.258,-0.213,0,0.183,0.463,-0.149,-0.258,0.645,0.245,0.044,0.085
Josh Leivo,JOSH.LEIVO,8476410,13-14,TOR,L,R,1993-05-26,20,2011,3,86,7,-0.03,0.33,0.079,-0.412,0.149,0.013,-0.028,0.328,0.162,0.455,0.086,0.161
Josh Leivo,JOSH.LEIVO,8476410,14-15,TOR,L,R,1993-05-26,21,2011,3,86,9,0.81,-0.269,-0.299,0,-0.03,-0.127,0.796,-0.269,-0.157,0.37,0.071,0.134
Josh Leivo,JOSH.LEIVO,8476410,15-16,TOR,L,R,1993-05-26,22,2011,3,86,12,0.768,0.238,-1.935,0,-0.086,-0.131,0.164,0.238,-0.217,0.122,0.023,0.045
Josh Leivo,JOSH.LEIVO,8476410,16-17,TOR,L,R,1993-05-26,23,2011,3,86,13,1.107,0.663,-0.431,0,0.135,-0.007,0.87,0.663,0.128,1.54,0.29,0.561
Josh Leivo,JOSH.LEIVO,8476410,17-18,TOR,L,R,1993-05-26,24,2011,3,86,16,0.178,0.11,-2.256,0,0.069,0.099,-0.263,0.11,0.168,-0.001,0,-0.001
Josh Leivo,JOSH.LEIVO,8476410,18-19,TOR/VAN,L,R,1993-05-26,25,2011,3,86,76,0.272,0.204,-0.21,-0.011,0.069,-0.044,0.193,0.204,0.025,0.383,0.071,0.134
Josh Leivo,JOSH.LEIVO,8476410,19-20,VAN,L,R,1993-05-26,26,2011,3,86,36,0.27,-0.175,1.986,-0.183,0.094,0.08,0.483,-0.175,0.174,0.496,0.088,0.169
Josh Leivo,JOSH.LEIVO,8476410,20-21,CGY,L,R,1993-05-26,27,2011,3,86,38,-0.149,0.26,-1.511,0.2,0.026,-0.003,-0.202,0.26,0.022,0.069,0.012,0.023
Josh Leivo,JOSH.LEIVO,8476410,21-22,CAR,L,R,1993-05-26,28,2011,3,86,7,1.624,0.361,0.418,0,-0.044,-0.122,1.623,0.361,-0.166,1.809,0.324,0.613
Josh Mahura,JOSH.MAHURA,8479372,18-19,ANA,D,L,1998-05-05,20,2016,3,85,17,-0.402,-1.004,3.529,-0.141,0.03,0.026,-0.158,-0.998,0.056,-1.028,-0.192,-0.361
Josh Mahura,JOSH.MAHURA,8479372,19-20,ANA,D,L,1998-05-05,21,2016,3,85,11,0.792,-0.355,-2.242,0.43,0.061,-0.059,0.493,-0.35,0.002,0.175,0.031,0.06
Josh Mahura,JOSH.MAHURA,8479372,20-21,ANA,D,L,1998-05-05,22,2016,3,85,13,0.396,-0.104,0.283,-0.006,0.007,-0.012,0.393,-0.104,-0.005,0.285,0.051,0.095
Josh Mahura,JOSH.MAHURA,8479372,21-22,ANA,D,L,1998-05-05,23,2016,3,85,21,-0.361,-0.055,0.034,0.735,0.056,0.013,-0.359,-0.034,0.069,-0.313,-0.056,-0.106
