Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,xTake_GAR,xDraw_GAR,xOff_GAR,xDef_GAR,xPens_GAR,xGAR,xWAR,xSPAR
Justin Faulk,JUSTIN.FAULK,8475753,20-21,STL,D,R,1992-03-20,28,2010,2,37,56,2.1,4.8,0.6,-0.3,0.3,-0.8,2.7,4.6,-0.5,6.7,1.2,2.3
Justin Faulk,JUSTIN.FAULK,8475753,21-22,STL,D,R,1992-03-20,29,2010,2,37,46,5.3,0.7,0.5,0.4,0.6,-0.4,5.9,1.1,0.2,7.2,1.3,2.4
Justin Florek,JUSTIN.FLOREK,8475845,13-14,BOS,L,L,1990-05-18,23,2010,5,135,4,0.5,0.3,0,0,0.1,-0.1,0.5,0.4,0,0.9,0.2,0.3
Justin Fontaine,JUSTIN.FONTAINE,8476235,13-14,MIN,R,R,1987-11-06,25,2006,NA,NA,66,5,2.3,-0.5,0,-0.3,-0.8,4.5,2.3,-1,5.8,1.1,2
Justin Fontaine,JUSTIN.FONTAINE,8476235,14-15,MIN,R,R,1987-11-06,26,2006,NA,NA,71,4,5.5,0.2,0.1,0.8,0.1,4.2,5.6,0.9,10.6,2,3.9
Justin Fontaine,JUSTIN.FONTAINE,8476235,15-16,MIN,R,R,1987-11-06,27,2006,NA,NA,60,2.5,3.1,-0.1,0.2,-0.1,0.1,2.4,3.3,0,5.7,1.1,2.1
Justin Hodgman,JUSTIN.HODGMAN,8474793,14-15,ARI,C,R,1988-06-27,26,2006,NA,NA,5,0.1,0.6,0.1,0,-0.1,0,0.2,0.6,0,0.8,0.2,0.3
Justin Holl,JUSTIN.HOLL,8475718,17-18,TOR,D,R,1992-01-30,25,2010,2,54,2,0.8,-0.1,0,0,0.1,0,0.8,0,0,0.8,0.2,0.3
Justin Holl,JUSTIN.HOLL,8475718,18-19,TOR,D,R,1992-01-30,26,2010,2,54,11,-0.4,-1,0,0,0.1,0.2,-0.4,-1,0.3,-1.1,-0.2,-0.4
Justin Holl,JUSTIN.HOLL,8475718,19-20,TOR,D,R,1992-01-30,27,2010,2,54,68,-0.1,2.3,0,1.4,-0.9,-0.7,-0.1,3.7,-1.6,2,0.4,0.7
Justin Holl,JUSTIN.HOLL,8475718,20-21,TOR,D,R,1992-01-30,28,2010,2,54,55,-0.1,-0.6,0,0.5,0.9,1.1,-0.1,-0.1,2,1.8,0.3,0.6
Justin Holl,JUSTIN.HOLL,8475718,21-22,TOR,D,R,1992-01-30,29,2010,2,54,42,0.4,3.9,0,0.7,0.2,-0.3,0.4,4.6,-0.1,4.9,0.9,1.7
Justin Johnson,JUSTIN.JOHNSON,8476086,13-14,NYI,R,R,1981-05-05,32,1999,NA,NA,2,0,0,0,0,-0.1,0,0,0,-0.2,-0.2,0,-0.1
Justin Kloos,JUSTIN.KLOOS,8480082,17-18,MIN,C,R,1993-11-30,23,2012,NA,NA,1,0,0,0,0,-0.2,0,0,0,-0.2,-0.1,0,-0.1
Justin Kloos,JUSTIN.KLOOS,8480082,18-19,ANA,C,R,1993-11-30,24,2012,NA,NA,1,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0.1
Justin Mercier,JUSTIN.MERCIER,8471829,09-10,COL,C,L,1987-06-25,22,2005,6,168,9,0.1,0.7,0,0,0.2,0,0.1,0.7,0.2,1,0.2,0.3
Justin Richards,JUSTIN.RICHARDS,8482179,20-21,NYR,C,R,1998-03-17,22,2016,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
Justin Schultz,JUSTIN.SCHULTZ,8474602,12-13,EDM,D,R,1990-07-06,22,2008,2,43,48,1.8,-5.1,1.9,-0.6,1.7,-0.5,3.7,-5.7,1.2,-0.8,-0.1,-0.3
Justin Schultz,JUSTIN.SCHULTZ,8474602,13-14,EDM,D,R,1990-07-06,23,2008,2,43,74,10.4,-7.2,-0.2,0.1,2.4,-0.1,10.2,-7.2,2.4,5.4,1,1.9
Justin Schultz,JUSTIN.SCHULTZ,8474602,14-15,EDM,D,R,1990-07-06,24,2008,2,43,81,4.6,-3.1,-0.2,0,2.9,-0.8,4.4,-3.2,2.1,3.3,0.6,1.2
Justin Schultz,JUSTIN.SCHULTZ,8474602,15-16,EDM/PIT,D,R,1990-07-06,25,2008,2,43,63,1.7,-1.5,0.2,-1.2,0.9,0.2,1.9,-2.7,1.2,0.3,0.1,0.1
Justin Schultz,JUSTIN.SCHULTZ,8474602,16-17,PIT,D,R,1990-07-06,26,2008,2,43,78,10.6,2.2,2.6,0.1,0.4,-0.7,13.2,2.2,-0.3,15.2,2.9,5.5
Justin Schultz,JUSTIN.SCHULTZ,8474602,17-18,PIT,D,R,1990-07-06,27,2008,2,43,63,2.6,-1.3,-0.6,0,1.4,-0.5,2,-1.3,0.9,1.7,0.3,0.6
Justin Schultz,JUSTIN.SCHULTZ,8474602,18-19,PIT,D,R,1990-07-06,28,2008,2,43,29,-1.9,-1.9,0.4,0,0.9,-0.1,-1.5,-1.8,0.8,-2.6,-0.5,-0.9
Justin Schultz,JUSTIN.SCHULTZ,8474602,19-20,PIT,D,R,1990-07-06,29,2008,2,43,46,1.4,-0.5,-1.4,0.2,1.4,-0.7,-0.1,-0.2,0.6,0.3,0.1,0.1
Justin Schultz,JUSTIN.SCHULTZ,8474602,20-21,WSH,D,R,1990-07-06,30,2008,2,43,46,-0.6,-2.4,-0.1,0.1,0.8,-0.1,-0.7,-2.3,0.7,-2.3,-0.4,-0.8
Justin Schultz,JUSTIN.SCHULTZ,8474602,21-22,WSH,D,R,1990-07-06,31,2008,2,43,47,-0.6,1.3,0.4,0,0.9,-0.6,-0.2,1.3,0.3,1.4,0.2,0.5
Justin Shugg,JUSTIN.SHUGG,8475826,14-15,CAR,L,R,1991-12-24,22,2010,4,105,3,0,0,0,0,-0.2,0,0,0,-0.2,-0.2,0,-0.1
Justin Williams,JUSTIN.WILLIAMS,8468508,07-08,CAR,R,R,1981-10-04,25,2000,1,28,37,4.7,-1.4,-0.6,-0.2,-0.9,0.2,4.2,-1.6,-0.6,2,0.4,0.7
Justin Williams,JUSTIN.WILLIAMS,8468508,08-09,CAR/L.A,R,R,1981-10-04,26,2000,1,28,44,-3.1,2,-0.9,-0.2,1.1,0.2,-4,1.8,1.3,-0.9,-0.2,-0.3
Justin Williams,JUSTIN.WILLIAMS,8468508,09-10,L.A,R,R,1981-10-04,27,2000,1,28,49,2.9,2.8,-0.6,-0.3,-0.5,0.5,2.3,2.5,0,4.8,0.9,1.7
Justin Williams,JUSTIN.WILLIAMS,8468508,10-11,L.A,R,R,1981-10-04,28,2000,1,28,73,9.4,2.9,-0.1,0.1,-0.5,0.1,9.3,3,-0.4,11.9,2.1,4.1
Justin Williams,JUSTIN.WILLIAMS,8468508,11-12,L.A,R,R,1981-10-04,29,2000,1,28,82,5.2,1.7,4.6,0.2,-0.3,0.8,9.8,2,0.5,12.3,2.1,4
Justin Williams,JUSTIN.WILLIAMS,8468508,12-13,L.A,R,R,1981-10-04,30,2000,1,28,48,5.9,3.8,-1.5,0,0.6,0.2,4.4,3.8,0.8,9,1.7,3.1
Justin Williams,JUSTIN.WILLIAMS,8468508,13-14,L.A,R,R,1981-10-04,31,2000,1,28,82,3.3,5,0.6,0.3,-0.9,1.3,3.9,5.4,0.4,9.6,1.8,3.4
Justin Williams,JUSTIN.WILLIAMS,8468508,14-15,L.A,R,R,1981-10-04,32,2000,1,28,81,9.1,1.1,1.2,0,1.1,0.6,10.3,1.1,1.7,13.1,2.5,4.8
Justin Williams,JUSTIN.WILLIAMS,8468508,15-16,WSH,R,R,1981-10-04,33,2000,1,28,82,8.4,-2.9,2.6,1.4,0.3,-1.1,11,-1.5,-0.9,8.6,1.7,3.2
Justin Williams,JUSTIN.WILLIAMS,8468508,16-17,WSH,R,R,1981-10-04,34,2000,1,28,80,14.1,1.9,1.2,0.8,-0.8,-0.3,15.3,2.7,-1.1,16.9,3.2,6.2
Justin Williams,JUSTIN.WILLIAMS,8468508,17-18,CAR,R,R,1981-10-04,35,2000,1,28,82,2.5,0.2,-1,0,0.2,-1.1,1.5,0.2,-0.9,0.9,0.2,0.3
Justin Williams,JUSTIN.WILLIAMS,8468508,18-19,CAR,R,R,1981-10-04,36,2000,1,28,82,2.6,3.7,3,0,0.1,1.7,5.5,3.7,1.8,11.1,2.1,3.9
Justin Williams,JUSTIN.WILLIAMS,8468508,19-20,CAR,R,R,1981-10-04,37,2000,1,28,20,3,0.3,0,0,0,0.3,3,0.3,0.3,3.6,0.6,1.2
Juuso Riikola,JUUSO.RIIKOLA,8480945,18-19,PIT,D,L,1993-11-09,24,2012,NA,NA,37,-1.1,-0.3,0.8,0.1,0.6,0,-0.4,-0.2,0.5,-0.1,0,0
Juuso Riikola,JUUSO.RIIKOLA,8480945,19-20,PIT,D,L,1993-11-09,25,2012,NA,NA,36,0.7,4.1,-0.2,0,0.5,0,0.5,4.1,0.6,5.2,0.9,1.8
Juuso Riikola,JUUSO.RIIKOLA,8480945,20-21,PIT,D,L,1993-11-09,26,2012,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0
Juuso Riikola,JUUSO.RIIKOLA,8480945,21-22,PIT,D,L,1993-11-09,27,2012,NA,NA,5,0.5,-0.4,0,0,-0.1,-0.1,0.5,-0.4,-0.1,0,0,0
Juuso Valimaki,JUUSO.VALIMAKI,8479976,18-19,CGY,D,L,1998-10-06,19,2017,1,16,24,0.1,0.4,0,-0.2,-0.1,0,0.1,0.1,-0.1,0.1,0,0
Juuso Valimaki,JUUSO.VALIMAKI,8479976,20-21,CGY,D,L,1998-10-06,21,2017,1,16,49,1.2,-0.2,0.1,0,-0.7,0.1,1.3,-0.2,-0.6,0.5,0.1,0.2
Juuso Valimaki,JUUSO.VALIMAKI,8479976,21-22,CGY,D,L,1998-10-06,22,2017,1,16,8,0,-0.5,0,0.2,-0.2,0.3,0,-0.3,0.1,-0.3,-0.1,-0.1
Jyrki Jokipakka,JYRKI.JOKIPAKKA,8476279,14-15,DAL,D,L,1991-08-20,23,2011,7,195,51,-0.2,-0.4,0,-1.3,1.1,-0.7,-0.2,-1.7,0.4,-1.5,-0.3,-0.5
Jyrki Jokipakka,JYRKI.JOKIPAKKA,8476279,15-16,CGY/DAL,D,L,1991-08-20,24,2011,7,195,58,-1.1,1.3,0,0.8,0.6,-0.1,-1.1,2.2,0.6,1.6,0.3,0.6
Jyrki Jokipakka,JYRKI.JOKIPAKKA,8476279,16-17,CGY/OTT,D,L,1991-08-20,25,2011,7,195,41,-1.7,-2.2,0,0,0.3,0.3,-1.7,-2.2,0.6,-3.2,-0.6,-1.2
K'Andre Miller,K'ANDRE.MILLER,8480817,20-21,NYR,D,L,2000-01-21,20,2018,1,22,53,5,-1.7,-0.3,-0.6,0.3,0,4.7,-2.3,0.4,2.8,0.5,0.9
K'Andre Miller,K'ANDRE.MILLER,8480817,21-22,NYR,D,L,2000-01-21,21,2018,1,22,53,1.9,3.1,-0.3,-0.1,0.5,0.1,1.6,3.1,0.5,5.2,0.9,1.8
Kaapo Kakko,KAAPO.KAKKO,8481554,19-20,NYR,R,L,2001-02-13,18,2019,1,2,66,-0.7,-6.7,0.4,0,0.8,0.9,-0.4,-6.7,1.7,-5.3,-0.9,-1.8
Kaapo Kakko,KAAPO.KAKKO,8481554,20-21,NYR,R,L,2001-02-13,19,2019,1,2,48,2.3,4.1,0.2,0,0.8,0.2,2.5,4.1,0.9,7.5,1.4,2.5
Kaapo Kakko,KAAPO.KAKKO,8481554,21-22,NYR,R,L,2001-02-13,20,2019,1,2,37,0.1,1.5,0,-0.4,0.4,-0.6,0.1,1,-0.2,0.9,0.2,0.3
Kaedan Korczak,KAEDAN.KORCZAK,8481527,21-22,VGK,D,R,2001-01-29,20,2019,2,41,1,0,0,0,0,0,0,0,0,0,0.1,0,0
Kael Mouillierat,KAEL.MOUILLIERAT,8476147,14-15,NYI,L,L,1987-12-09,26,2006,NA,NA,6,-0.3,-0.1,0,0,-0.7,-0.1,-0.3,-0.1,-0.8,-1.3,-0.2,-0.5
Kael Mouillierat,KAEL.MOUILLIERAT,8476147,15-16,PIT,L,L,1987-12-09,27,2006,NA,NA,1,0,0,0,0,-0.2,0,0,0,-0.2,-0.2,0,-0.1
Kailer Yamamoto,KAILER.YAMAMOTO,8479977,17-18,EDM,R,R,1998-09-29,18,2017,1,22,9,-1.1,1.2,0.1,0,0.1,0.1,-0.9,1.2,0.2,0.4,0.1,0.1
Kailer Yamamoto,KAILER.YAMAMOTO,8479977,18-19,EDM,R,R,1998-09-29,19,2017,1,22,17,0.5,0.3,-0.1,-0.1,0.3,0.7,0.4,0.1,1,1.5,0.3,0.5
Kailer Yamamoto,KAILER.YAMAMOTO,8479977,19-20,EDM,R,R,1998-09-29,20,2017,1,22,27,5.7,0.2,0.3,0,0.2,0.3,6,0.2,0.5,6.6,1.2,2.3
Kailer Yamamoto,KAILER.YAMAMOTO,8479977,20-21,EDM,R,R,1998-09-29,21,2017,1,22,52,1.8,0.1,0.2,0.8,-0.7,0.7,2.1,0.8,0,2.9,0.5,1
Kailer Yamamoto,KAILER.YAMAMOTO,8479977,21-22,EDM,R,R,1998-09-29,22,2017,1,22,52,2,-0.5,0.6,-0.3,0.2,0.6,2.6,-0.8,0.9,2.7,0.5,0.9
Kale Clague,KALE.CLAGUE,8479348,19-20,L.A,D,L,1998-06-05,21,2016,2,51,4,0,-0.5,0,0,-0.1,-0.1,0,-0.5,-0.1,-0.6,-0.1,-0.2
Kale Clague,KALE.CLAGUE,8479348,20-21,L.A,D,L,1998-06-05,22,2016,2,51,18,-0.2,0.5,0.4,-0.4,0.2,0,0.2,0.1,0.3,0.6,0.1,0.2
Kale Clague,KALE.CLAGUE,8479348,21-22,L.A/MTL,D,L,1998-06-05,23,2016,2,51,31,-1.2,-3.6,0.6,0.1,-0.2,-0.4,-0.6,-3.4,-0.6,-4.6,-0.8,-1.6
Kalle Kossila,KALLE.KOSSILA,8479290,16-17,ANA,C,L,1993-04-14,23,2011,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
Kalle Kossila,KALLE.KOSSILA,8479290,17-18,ANA,C,L,1993-04-14,24,2011,NA,NA,10,0.3,0.4,0,0,0.2,-0.2,0.3,0.4,0,0.7,0.1,0.3
Kalle Kossila,KALLE.KOSSILA,8479290,18-19,ANA,C,L,1993-04-14,25,2011,NA,NA,8,-0.3,0.6,0,-0.2,-0.3,-0.2,-0.3,0.4,-0.4,-0.4,-0.1,-0.1
Kamil Kreps,KAMIL.KREPS,8470631,07-08,FLA,C,R,1984-11-18,22,2003,2,38,76,0.5,-0.3,0.7,-0.1,1,-1.7,1.2,-0.4,-0.7,0,0,0
Kamil Kreps,KAMIL.KREPS,8470631,08-09,FLA,C,R,1984-11-18,23,2003,2,38,66,-1.4,0.2,-0.2,-0.6,1.1,-1.3,-1.6,-0.4,-0.2,-2.1,-0.4,-0.7
Kamil Kreps,KAMIL.KREPS,8470631,09-10,FLA,C,R,1984-11-18,24,2003,2,38,76,-2.1,-0.7,0,-0.6,1,-1.1,-2,-1.3,-0.2,-3.4,-0.6,-1.2
Karel Rachunek,KAREL.RACHUNEK,8466353,07-08,N.J,D,R,1979-08-27,28,1997,9,229,47,4.8,2.1,-1,0.4,-0.5,-0.4,3.8,2.5,-0.9,5.4,1,1.9
Karl Alzner,KARL.ALZNER,8473991,08-09,WSH,D,L,1988-09-24,19,2007,1,5,30,1.4,1.3,0,-1.1,1.5,0,1.4,0.2,1.5,3.1,0.6,1.1
Karl Alzner,KARL.ALZNER,8473991,09-10,WSH,D,L,1988-09-24,20,2007,1,5,21,-0.8,0.6,0,0.7,0.2,-0.4,-0.8,1.3,-0.2,0.3,0,0.1
Karl Alzner,KARL.ALZNER,8473991,10-11,WSH,D,L,1988-09-24,21,2007,1,5,81,-2.4,3.9,-0.9,1.3,2.4,-0.5,-3.3,5.2,1.9,3.7,0.7,1.3
Karl Alzner,KARL.ALZNER,8473991,11-12,WSH,D,L,1988-09-24,22,2007,1,5,82,-4.5,5.1,0,-1.1,1.5,-1,-4.4,4,0.5,0.1,0,0
Karl Alzner,KARL.ALZNER,8473991,12-13,WSH,D,L,1988-09-24,23,2007,1,5,48,-1.1,2.4,0,-2.4,1.2,-0.1,-1.1,0,1,-0.1,0,0
Karl Alzner,KARL.ALZNER,8473991,13-14,WSH,D,L,1988-09-24,24,2007,1,5,82,-2.9,5.1,0,-0.6,1,0,-2.9,4.5,1,2.6,0.5,0.9
Karl Alzner,KARL.ALZNER,8473991,14-15,WSH,D,L,1988-09-24,25,2007,1,5,82,1.3,3.9,0,1.3,1.8,-0.6,1.3,5.2,1.2,7.7,1.5,2.8
Karl Alzner,KARL.ALZNER,8473991,15-16,WSH,D,L,1988-09-24,26,2007,1,5,82,0.9,2.7,0,1.1,1.7,-1.2,1,3.9,0.5,5.3,1,2
Karl Alzner,KARL.ALZNER,8473991,16-17,WSH,D,L,1988-09-24,27,2007,1,5,82,-3.8,1.4,0,2.2,1.6,-0.7,-3.8,3.7,0.8,0.7,0.1,0.2
Karl Alzner,KARL.ALZNER,8473991,17-18,MTL,D,L,1988-09-24,28,2007,1,5,82,-5.3,3.4,0,-0.9,0.9,-0.4,-5.3,2.5,0.5,-2.2,-0.4,-0.8
Karl Alzner,KARL.ALZNER,8473991,18-19,MTL,D,L,1988-09-24,29,2007,1,5,9,-1.1,0.9,0,0.4,0.1,0.2,-1.1,1.3,0.3,0.5,0.1,0.2
Karl Alzner,KARL.ALZNER,8473991,19-20,MTL,D,L,1988-09-24,30,2007,1,5,4,0.3,0.6,0,0,0.1,-0.1,0.3,0.7,0.1,1,0.2,0.4
Karl Stewart,KARL.STEWART,8469786,07-08,T.B,L,L,1983-06-30,24,2001,NA,NA,9,-0.1,0,0,0,0,-0.1,-0.1,0,-0.2,-0.2,0,-0.1
Karl Stollery,KARL.STOLLERY,8476798,13-14,COL,D,L,1987-11-21,25,2006,NA,NA,2,0,0.1,0,0,-0.1,0,0,0.1,-0.2,0,0,0
Karl Stollery,KARL.STOLLERY,8476798,14-15,COL/S.J,D,L,1987-11-21,26,2006,NA,NA,10,1.7,1,0,-0.3,-0.2,0,1.7,0.7,-0.2,2.2,0.4,0.8
Karl Stollery,KARL.STOLLERY,8476798,16-17,N.J,D,L,1987-11-21,28,2006,NA,NA,11,0.7,0.4,-0.2,0,-0.5,0,0.5,0.4,-0.5,0.4,0.1,0.1
Karlis Skrastins,KARLIS.SKRASTINS,8467519,07-08,COL/FLA,D,L,1974-07-09,33,1998,9,230,60,0.4,-0.3,0,0.5,0.4,-0.4,0.4,0.2,0,0.6,0.1,0.2
Karlis Skrastins,KARLIS.SKRASTINS,8467519,08-09,FLA,D,L,1974-07-09,34,1998,9,230,80,2.9,-1.8,0,-1.7,1.8,-1.2,2.9,-3.5,0.6,0,0,0
Karlis Skrastins,KARLIS.SKRASTINS,8467519,09-10,DAL,D,L,1974-07-09,35,1998,9,230,78,0.5,-1.7,0,0.4,1.5,-0.7,0.5,-1.3,0.8,0,0,0
Karlis Skrastins,KARLIS.SKRASTINS,8467519,10-11,DAL,D,L,1974-07-09,36,1998,9,230,74,-1,-0.4,0,-1.2,-0.3,0.5,-0.9,-1.6,0.2,-2.4,-0.4,-0.8
Karson Kuhlman,KARSON.KUHLMAN,8480901,18-19,BOS,C,R,1995-09-26,22,2014,NA,NA,11,2.5,0.6,0,0,0.1,-0.3,2.5,0.6,-0.2,2.9,0.5,1
Karson Kuhlman,KARSON.KUHLMAN,8480901,19-20,BOS,C,R,1995-09-26,23,2014,NA,NA,25,-1.8,2,0,0.4,0,0.1,-1.7,2.4,0.1,0.7,0.1,0.3
Karson Kuhlman,KARSON.KUHLMAN,8480901,20-21,BOS,C,R,1995-09-26,24,2014,NA,NA,20,0.3,1.5,0,0,0.5,-0.1,0.3,1.6,0.4,2.3,0.4,0.8
Karson Kuhlman,KARSON.KUHLMAN,8480901,21-22,BOS/SEA,C,R,1995-09-26,25,2014,NA,NA,24,-0.8,0.5,0,0.1,0.3,0.1,-0.8,0.6,0.5,0.2,0,0.1
Kaspars Daugavins,KASPARS.DAUGAVINS,8473484,09-10,OTT,L,L,1988-05-18,21,2006,3,91,1,0,0,0,0,0,0,0,0,0,0,0,0
Kaspars Daugavins,KASPARS.DAUGAVINS,8473484,11-12,OTT,L,L,1988-05-18,23,2006,3,91,65,0.3,-5.1,0,1,0.6,0.2,0.3,-4,0.8,-3,-0.5,-1
Kaspars Daugavins,KASPARS.DAUGAVINS,8473484,12-13,BOS/OTT,L,L,1988-05-18,24,2006,3,91,25,0.7,0.3,0,1,0.3,-0.1,0.7,1.3,0.2,2.2,0.4,0.8
Kasper Bjorkqvist,KASPER.BJORKQVIST,8479512,21-22,PIT,R,L,1997-07-10,24,2016,2,61,6,0,-0.1,0,0.1,0,-0.1,0,-0.1,-0.2,-0.2,0,-0.1
Kasperi Kapanen,KASPERI.KAPANEN,8477953,15-16,TOR,R,R,1996-07-23,19,2014,1,22,9,-0.8,0,0,0,0.1,-0.1,-0.8,0,0,-0.8,-0.2,-0.3
Kasperi Kapanen,KASPERI.KAPANEN,8477953,16-17,TOR,R,R,1996-07-23,20,2014,1,22,8,-0.1,0.1,0,0,0.2,0.2,-0.1,0.1,0.4,0.4,0.1,0.1
Kasperi Kapanen,KASPERI.KAPANEN,8477953,17-18,TOR,R,R,1996-07-23,21,2014,1,22,38,2.3,1.4,0,0.5,0.6,-0.2,2.3,1.8,0.4,4.6,0.9,1.7
Kasperi Kapanen,KASPERI.KAPANEN,8477953,18-19,TOR,R,R,1996-07-23,22,2014,1,22,78,7.9,-0.3,0.3,0.8,1.1,-1.4,8.2,0.5,-0.3,8.4,1.6,3
Kasperi Kapanen,KASPERI.KAPANEN,8477953,19-20,TOR,R,R,1996-07-23,23,2014,1,22,69,4.2,-2.7,-0.7,-0.8,1.3,0.6,3.5,-3.5,1.9,1.9,0.3,0.6
Kasperi Kapanen,KASPERI.KAPANEN,8477953,20-21,PIT,R,R,1996-07-23,24,2014,1,22,40,5.9,-1.1,0,0,1.2,-0.5,5.9,-1,0.6,5.5,1,1.8
Kasperi Kapanen,KASPERI.KAPANEN,8477953,21-22,PIT,R,R,1996-07-23,25,2014,1,22,54,3,-1.8,-0.4,0,1.1,-0.8,2.6,-1.8,0.3,1.2,0.2,0.4
Keaton Ellerby,KEATON.ELLERBY,8474184,09-10,FLA,D,L,1988-11-05,20,2007,1,10,22,0,1,0,0,0.1,-0.1,0,1,0,1,0.2,0.3
Keaton Ellerby,KEATON.ELLERBY,8474184,10-11,FLA,D,L,1988-11-05,21,2007,1,10,54,0.3,1.8,0,-0.3,0.2,-0.1,0.4,1.5,0.1,1.9,0.3,0.7
Keaton Ellerby,KEATON.ELLERBY,8474184,11-12,FLA,D,L,1988-11-05,22,2007,1,10,40,0.3,0.4,0,-0.4,0.6,0.3,0.3,0,0.9,1.2,0.2,0.4
Keaton Ellerby,KEATON.ELLERBY,8474184,12-13,FLA/L.A,D,L,1988-11-05,23,2007,1,10,44,-2.5,0.5,0,0.8,-1.1,1,-2.5,1.3,-0.1,-1.3,-0.3,-0.5
Keaton Ellerby,KEATON.ELLERBY,8474184,13-14,WPG,D,L,1988-11-05,24,2007,1,10,51,-0.4,-1.8,0.1,0,1.4,0.7,-0.3,-1.8,2.2,0,0,0
Keaton Ellerby,KEATON.ELLERBY,8474184,14-15,WPG,D,L,1988-11-05,25,2007,1,10,1,-0.1,0,0,0,0,0,-0.1,0,0,-0.1,0,0
Keaton Middleton,KEATON.MIDDLETON,8479387,20-21,COL,D,L,1998-02-10,22,2016,4,101,3,-0.1,-0.4,0,0,-0.3,0,-0.1,-0.4,-0.3,-0.8,-0.1,-0.3
Keegan Kolesar,KEEGAN.KOLESAR,8478434,19-20,VGK,R,R,1997-04-08,22,2015,3,69,1,0,0,0,0,0,0,0,0,0,0,0,0
Keegan Kolesar,KEEGAN.KOLESAR,8478434,20-21,VGK,R,R,1997-04-08,23,2015,3,69,44,-0.1,-1.5,0,0,0,0.2,-0.1,-1.5,0.2,-1.4,-0.2,-0.5
Keegan Kolesar,KEEGAN.KOLESAR,8478434,21-22,VGK,R,R,1997-04-08,24,2015,3,69,52,-0.2,1.5,-0.2,-1.3,0.1,-0.1,-0.4,0.1,0,-0.3,0,-0.1
Keegan Lowe,KEEGAN.LOWE,8476397,14-15,CAR,D,L,1993-03-29,21,2011,3,73,2,-0.2,-0.2,0,0,0.1,0.2,-0.2,-0.2,0.2,-0.2,0,-0.1
Keegan Lowe,KEEGAN.LOWE,8476397,17-18,EDM,D,L,1993-03-29,24,2011,3,73,2,0,-0.2,0,0,0.1,0,0,-0.2,0,-0.2,0,-0.1
Keith Aucoin,KEITH.AUCOIN,8469779,07-08,CAR,R,L,1978-11-06,28,1997,NA,NA,38,3.9,1.3,-1.6,0,1,1,2.3,1.3,2,5.6,1,2
Keith Aucoin,KEITH.AUCOIN,8469779,08-09,WSH,C,L,1978-11-06,29,1997,NA,NA,12,0.5,0.2,0.1,0,0,0.1,0.6,0.2,0.1,0.9,0.2,0.3
Keith Aucoin,KEITH.AUCOIN,8469779,09-10,WSH,C,L,1978-11-06,30,1997,NA,NA,9,0.2,-1,0,0,0.2,-0.2,0.2,-1,0,-0.8,-0.1,-0.3
Keith Aucoin,KEITH.AUCOIN,8469779,10-11,WSH,C,L,1978-11-06,31,1997,NA,NA,1,0,0,0,0,0,0.1,0,0,0.2,0.2,0,0.1
Keith Aucoin,KEITH.AUCOIN,8469779,11-12,WSH,C,L,1978-11-06,32,1997,NA,NA,27,3.7,1.1,0.1,0,0.8,0.2,3.8,1.1,1,5.9,1,1.9
Keith Aucoin,KEITH.AUCOIN,8469779,12-13,NYI,C,L,1978-11-06,33,1997,NA,NA,41,3.5,-2.4,0.1,0,0.9,0.5,3.6,-2.4,1.4,2.5,0.5,0.9
Keith Aucoin,KEITH.AUCOIN,8469779,13-14,STL,C,L,1978-11-06,34,1997,NA,NA,2,0,-0.2,0,0,0.1,-0.1,0,-0.2,0,-0.2,0,-0.1
Keith Aulie,KEITH.AULIE,8474048,10-11,TOR,D,L,1989-06-11,21,2007,4,116,40,-0.1,-1.6,0,-0.3,0,-0.3,-0.1,-1.8,-0.4,-2.3,-0.4,-0.8
Keith Aulie,KEITH.AULIE,8474048,11-12,T.B/TOR,D,L,1989-06-11,22,2007,4,116,36,-1.5,-2.1,0,-0.1,-0.9,-0.2,-1.5,-2.2,-1.1,-4.7,-0.8,-1.5
Keith Aulie,KEITH.AULIE,8474048,12-13,T.B,D,L,1989-06-11,23,2007,4,116,45,1.4,0,0,-0.6,-0.7,-0.4,1.4,-0.6,-1.1,-0.3,-0.1,-0.1
Keith Aulie,KEITH.AULIE,8474048,13-14,T.B,D,L,1989-06-11,24,2007,4,116,15,-1,-0.6,0,0.1,0.2,-0.2,-1,-0.5,0,-1.6,-0.3,-0.6
Keith Aulie,KEITH.AULIE,8474048,14-15,EDM,D,L,1989-06-11,25,2007,4,116,31,-0.8,-2.3,0,0.5,-1.1,-0.1,-0.8,-1.8,-1.2,-3.8,-0.7,-1.4
Keith Ballard,KEITH.BALLARD,8470054,07-08,ARI,D,L,1982-11-26,24,2002,1,11,82,0.2,-0.7,0.4,-1.8,-0.2,0.9,0.6,-2.5,0.7,-1.2,-0.2,-0.4
Keith Ballard,KEITH.BALLARD,8470054,08-09,FLA,D,L,1982-11-26,25,2002,1,11,82,3.1,3.9,0.8,-1.6,2.9,1.1,3.9,2.3,4,10.3,1.9,3.6
