"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Jordan Leopold","JORDAN.LEOPOLD","8467917","14-15","CBJ/MIN/STL","D","L",1980-08-03,34,1999,2,44,43,641.7,608.5,11.4,17.7,-5.8,1,0.1,-0.1,0.2,-0.3,-5.7,0.9,-0.1,-4.9,-0.9,-1.8
"Jordan Martinook","JORDAN.MARTINOOK","8476921","14-15","ARI","L","L",1992-07-25,22,2012,2,58,8,93.6,87.3,0.4,5.9,0.5,-0.4,0,0,0.2,0.2,0.5,-0.4,0.4,0.4,0.1,0.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","15-16","ARI","L","L",1992-07-25,23,2012,2,58,81,1230.4,978.5,27.8,209.8,-1.1,0.9,-0.8,1.5,1.1,0,-1.9,2.4,1.2,1.6,0.3,0.6
"Jordan Martinook","JORDAN.MARTINOOK","8476921","16-17","ARI","L","L",1992-07-25,24,2012,2,58,77,1207.3,990.6,27.8,171.2,4.3,-1.9,1.1,0.9,-0.7,-0.8,5.4,-1,-1.5,2.9,0.6,1.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","17-18","ARI","L","L",1992-07-25,25,2012,2,58,81,1134.8,958.2,13.3,147.6,-4.2,4.1,0,-0.1,-0.9,0.5,-4.3,4,-0.4,-0.6,-0.1,-0.2
"Jordan Martinook","JORDAN.MARTINOOK","8476921","18-19","CAR","L","L",1992-07-25,26,2012,2,58,82,1187.8,1027.8,7.8,131.3,2.6,3.4,-0.1,1.1,1,-0.5,2.5,4.5,0.6,7.6,1.4,2.7
"Jordan Martinook","JORDAN.MARTINOOK","8476921","19-20","CAR","L","L",1992-07-25,27,2012,2,58,45,506.7,441.8,1.7,57.5,-0.9,0.9,0,1.1,-1,-0.2,-0.9,1.9,-1.2,-0.1,0,0
"Jordan Martinook","JORDAN.MARTINOOK","8476921","20-21","CAR","L","L",1992-07-25,28,2012,2,58,44,561.3,494.1,3.6,54.6,0,-0.2,0,0,-0.4,0.2,0,-0.2,-0.2,-0.4,-0.1,-0.1
"Jordan Martinook","JORDAN.MARTINOOK","8476921","21-22","CAR","L","L",1992-07-25,29,2012,2,58,36,385.4,365,1.6,16.7,-0.6,1.9,0,0.1,-0.3,0,-0.6,2,-0.3,1.1,0.2,0.4
"Jordan Nolan","JORDAN.NOLAN","8475325","11-12","L.A","C","L",1989-06-23,22,2009,7,185,26,243.1,234.4,7.2,1,0.2,2.1,-0.1,0,-0.1,0.4,0.1,2.1,0.3,2.5,0.4,0.8
"Jordan Nolan","JORDAN.NOLAN","8475325","12-13","L.A","C","L",1989-06-23,23,2009,7,185,44,372.8,366,4.7,0.2,-0.5,-1.8,0,0,-0.5,0.2,-0.5,-1.8,-0.3,-2.6,-0.5,-0.9
"Jordan Nolan","JORDAN.NOLAN","8475325","13-14","L.A","C","L",1989-06-23,24,2009,7,185,64,576,567.6,4.7,2,-1.9,1.4,0,0,0.5,0.7,-2,1.4,1.2,0.6,0.1,0.2
"Jordan Nolan","JORDAN.NOLAN","8475325","14-15","L.A","C","L",1989-06-23,25,2009,7,185,60,597.9,590.4,2.9,0.4,-1.9,-0.5,0,0,0.6,0.1,-1.9,-0.5,0.7,-1.8,-0.3,-0.6
"Jordan Nolan","JORDAN.NOLAN","8475325","15-16","L.A","C","L",1989-06-23,26,2009,7,185,52,462.6,457.3,3,1.5,0,-2.8,0,0,-0.7,0.7,0,-2.9,-0.1,-3,-0.6,-1.1
"Jordan Nolan","JORDAN.NOLAN","8475325","16-17","L.A","C","L",1989-06-23,27,2009,7,185,46,499.4,486,8.2,0.7,-1.5,0.1,-0.1,0,-0.5,-0.4,-1.6,0.1,-0.9,-2.4,-0.5,-0.9
"Jordan Nolan","JORDAN.NOLAN","8475325","17-18","BUF","C","L",1989-06-23,28,2009,7,185,69,676,659.8,4.9,3.4,-3.3,2.7,0,0,-0.6,0.1,-3.3,2.7,-0.5,-1.1,-0.2,-0.4
"Jordan Nolan","JORDAN.NOLAN","8475325","18-19","STL","C","L",1989-06-23,29,2009,7,185,14,111.1,109.9,0.3,0,2.4,-0.5,0,0,-0.1,-0.2,2.4,-0.5,-0.4,1.5,0.3,0.5
"Jordan Oesterle","JORDAN.OESTERLE","8477851","14-15","EDM","D","L",1992-06-25,22,2010,NA,NA,6,88.2,80.6,5.3,0.9,-0.9,0.5,0,0,0.2,0.1,-1,0.5,0.3,-0.2,0,-0.1
"Jordan Oesterle","JORDAN.OESTERLE","8477851","15-16","EDM","D","L",1992-06-25,23,2010,NA,NA,17,367.4,305.8,29.7,22.2,1.1,0,0.6,0.4,0.8,-0.4,1.6,0.4,0.4,2.5,0.5,0.9
"Jordan Oesterle","JORDAN.OESTERLE","8477851","16-17","EDM","D","L",1992-06-25,24,2010,NA,NA,2,34.6,34,0.6,0,-0.4,0.2,0,0,0.1,0,-0.4,0.2,0,-0.2,0,-0.1
"Jordan Oesterle","JORDAN.OESTERLE","8477851","17-18","CHI","D","L",1992-06-25,25,2010,NA,NA,55,1128.3,1014,58.9,36.2,0.6,2.3,0.4,-1.1,1.5,0.1,1,1.2,1.6,3.8,0.7,1.4
"Jordan Oesterle","JORDAN.OESTERLE","8477851","18-19","ARI","D","L",1992-06-25,26,2010,NA,NA,71,1341.6,1123.7,124.8,74.1,3.8,1.3,0.2,-0.4,1.9,-0.1,4,0.9,1.8,6.7,1.2,2.3
"Jordan Oesterle","JORDAN.OESTERLE","8477851","19-20","ARI","D","L",1992-06-25,27,2010,NA,NA,58,986.9,879.1,57.6,38.2,-5.1,-0.7,-0.1,0,0.8,0.5,-5.3,-0.7,1.3,-4.7,-0.8,-1.6
"Jordan Oesterle","JORDAN.OESTERLE","8477851","20-21","ARI","D","L",1992-06-25,28,2010,NA,NA,43,769.8,639.5,64.7,52.2,1.6,-1.4,1.3,-0.1,0.5,-0.6,2.9,-1.5,0,1.4,0.3,0.5
"Jordan Oesterle","JORDAN.OESTERLE","8477851","21-22","DET","D","L",1992-06-25,29,2010,NA,NA,27,499.2,467.1,1.7,26.8,-1.6,0.6,0,-1.1,0.7,-0.5,-1.6,-0.5,0.2,-1.9,-0.3,-0.7
"Jordan Schmaltz","JORDAN.SCHMALTZ","8476877","16-17","STL","D","R",1993-10-08,22,2012,1,25,9,129.1,117.3,10.8,1,0.5,0.2,0.3,0,-0.1,-0.1,0.8,0.2,-0.2,0.8,0.2,0.3
"Jordan Schmaltz","JORDAN.SCHMALTZ","8476877","17-18","STL","D","R",1993-10-08,23,2012,1,25,13,142.6,135.9,5.3,0,-1.2,1,-0.1,0,-0.2,0,-1.3,1,-0.2,-0.5,-0.1,-0.2
"Jordan Schmaltz","JORDAN.SCHMALTZ","8476877","18-19","STL","D","R",1993-10-08,24,2012,1,25,20,229.7,218.2,1.3,8,-2.4,-1.3,0,0.1,0.3,0,-2.4,-1.2,0.3,-3.4,-0.6,-1.2
"Jordan Schroeder","JORDAN.SCHROEDER","8475147","12-13","VAN","C","R",1990-09-29,21,2009,1,22,31,425.1,345.3,76.6,0.1,1.3,-0.3,-0.9,0,0.7,-0.8,0.4,-0.3,-0.1,0,0,0
"Jordan Schroeder","JORDAN.SCHROEDER","8475147","13-14","VAN","C","R",1990-09-29,22,2009,1,22,25,300.3,266.6,25.4,1.8,-1.1,0.8,0.7,0,0.6,-0.3,-0.4,0.8,0.2,0.6,0.1,0.2
"Jordan Schroeder","JORDAN.SCHROEDER","8475147","14-15","MIN","C","R",1990-09-29,23,2009,1,22,25,271.4,267.7,0.2,2.2,2,2.2,0,0,0.4,-0.2,2,2.2,0.2,4.4,0.8,1.6
"Jordan Schroeder","JORDAN.SCHROEDER","8475147","15-16","MIN","C","R",1990-09-29,24,2009,1,22,26,244.8,238.1,6.5,0,1.9,-0.4,-0.1,0,0.4,-0.5,1.9,-0.4,-0.1,1.3,0.3,0.5
"Jordan Schroeder","JORDAN.SCHROEDER","8475147","16-17","MIN","C","R",1990-09-29,25,2009,1,22,37,361.8,360.9,0.6,0,1.6,0.1,0,0,0.8,0,1.6,0.1,0.8,2.5,0.5,0.9
"Jordan Schroeder","JORDAN.SCHROEDER","8475147","17-18","CBJ","C","R",1990-09-29,26,2009,1,22,21,157,153.3,2.3,0.5,-2,-1.2,0,0,0,-0.2,-2,-1.2,-0.2,-3.4,-0.7,-1.3
"Jordan Staal","JORDAN.STAAL","8473533","07-08","PIT","C","L",1988-09-10,19,2006,1,2,82,1498,1070.4,122.2,280.4,-3.4,1.2,-1.7,1,0.4,0.6,-5.1,2.3,1,-1.8,-0.3,-0.6
"Jordan Staal","JORDAN.STAAL","8473533","08-09","PIT","C","L",1988-09-10,20,2006,1,2,82,1627.4,1128.5,186.6,288.9,2.3,5,-0.5,-2.5,1.7,0.7,1.7,2.6,2.5,6.7,1.2,2.3
"Jordan Staal","JORDAN.STAAL","8473533","09-10","PIT","C","L",1988-09-10,21,2006,1,2,81,1572.3,1122.9,151,269.2,8.5,1,0.2,2.6,0.5,1.9,8.7,3.6,2.4,14.7,2.7,5.1
"Jordan Staal","JORDAN.STAAL","8473533","10-11","PIT","C","L",1988-09-10,22,2006,1,2,42,896.8,643.8,132.4,105.7,3.1,-1.5,0.6,0.8,1.3,-1.1,3.7,-0.7,0.3,3.2,0.6,1.1
"Jordan Staal","JORDAN.STAAL","8473533","11-12","PIT","C","L",1988-09-10,23,2006,1,2,62,1241.9,929.5,122.3,159.2,3.9,-1,-0.6,0.6,-0.2,0.4,3.3,-0.4,0.2,3.1,0.5,1
"Jordan Staal","JORDAN.STAAL","8473533","12-13","CAR","C","L",1988-09-10,24,2006,1,2,48,963.7,732.4,109.5,104.6,5.2,-3,1.1,-1.2,-0.4,-0.1,6.3,-4.2,-0.5,1.6,0.3,0.5
"Jordan Staal","JORDAN.STAAL","8473533","13-14","CAR","C","L",1988-09-10,25,2006,1,2,82,1553.9,1203.5,184.4,129.4,-1.8,1.1,2.1,-1.3,0.8,-0.1,0.3,-0.1,0.7,0.8,0.2,0.3
"Jordan Staal","JORDAN.STAAL","8473533","14-15","CAR","C","L",1988-09-10,26,2006,1,2,46,853.4,726.6,90.3,9.4,0.9,0,2.4,-0.1,0.7,-0.7,3.3,-0.1,0,3.2,0.6,1.1
"Jordan Staal","JORDAN.STAAL","8473533","15-16","CAR","C","L",1988-09-10,27,2006,1,2,82,1500.7,1166.6,145.9,144.2,5.3,1.7,4.6,-0.2,1.2,0,9.9,1.5,1.3,12.6,2.4,4.7
"Jordan Staal","JORDAN.STAAL","8473533","16-17","CAR","C","L",1988-09-10,28,2006,1,2,75,1399.6,1080.5,166.9,116.2,6.9,0.5,1.6,1.3,0.3,0.5,8.4,1.8,0.8,11,2.1,4
"Jordan Staal","JORDAN.STAAL","8473533","17-18","CAR","C","L",1988-09-10,29,2006,1,2,79,1520.8,1136.2,203,135.7,4.7,-0.5,1.4,2.2,0.8,-0.5,6.1,1.7,0.3,8,1.6,3
"Jordan Staal","JORDAN.STAAL","8473533","18-19","CAR","C","L",1988-09-10,30,2006,1,2,50,914.2,701.7,89.9,89.1,1.6,2.2,-1.1,0.4,-0.1,-0.4,0.5,2.6,-0.5,2.6,0.5,0.9
"Jordan Staal","JORDAN.STAAL","8473533","19-20","CAR","C","L",1988-09-10,31,2006,1,2,68,1190.5,921.3,74.4,154.2,-0.8,2.3,-0.3,0.9,-0.6,-0.4,-1.1,3.2,-0.9,1.1,0.2,0.4
"Jordan Staal","JORDAN.STAAL","8473533","20-21","CAR","C","L",1988-09-10,32,2006,1,2,53,979.7,703.2,139.9,108.8,1.9,-3.4,3.4,0.6,-0.7,-0.5,5.3,-2.8,-1.1,1.4,0.2,0.5
"Jordan Staal","JORDAN.STAAL","8473533","21-22","CAR","C","L",1988-09-10,33,2006,1,2,50,845.6,643.7,52.2,119.5,-0.3,0.6,0.9,1.2,0.9,-0.4,0.6,1.8,0.5,2.8,0.5,1
"Jordan Szwarz","JORDAN.SZWARZ","8475224","13-14","ARI","R","R",1991-05-14,22,2009,4,97,26,224.8,196.2,0.5,27.6,-1.2,-0.4,0,0.8,0.4,-0.3,-1.2,0.3,0,-0.9,-0.2,-0.3
"Jordan Szwarz","JORDAN.SZWARZ","8475224","14-15","ARI","R","R",1991-05-14,23,2009,4,97,9,121.2,100.6,0.2,20.3,0.2,-2.4,0,-1.2,0.1,-0.3,0.2,-3.6,-0.2,-3.6,-0.7,-1.3
"Jordan Szwarz","JORDAN.SZWARZ","8475224","17-18","BOS","R","R",1991-05-14,26,2009,4,97,12,138.1,125.4,8.5,3.6,-0.8,0.1,0.2,0,0.2,-0.1,-0.6,0.1,0,-0.5,-0.1,-0.2
"Jordan Szwarz","JORDAN.SZWARZ","8475224","19-20","OTT","R","R",1991-05-14,28,2009,4,97,3,14.8,14.7,0,0,-0.1,0,0,0,-0.1,0,-0.1,0,-0.2,-0.2,0,-0.1
"Jordan Weal","JORDAN.WEAL","8475738","15-16","L.A/PHI","C","R",1992-04-15,23,2010,3,70,14,131.1,120.2,9.6,0.7,-0.8,0.1,-0.1,0,0.1,-0.1,-0.9,0.1,0,-0.8,-0.2,-0.3
"Jordan Weal","JORDAN.WEAL","8475738","16-17","PHI","C","R",1992-04-15,24,2010,3,70,23,329.1,290.6,35.9,0.3,3.6,1.6,-0.1,0,-0.2,-0.3,3.5,1.6,-0.5,4.6,0.9,1.7
"Jordan Weal","JORDAN.WEAL","8475738","17-18","PHI","C","R",1992-04-15,25,2010,3,70,69,893.5,780.8,104.6,0.1,2.5,1.1,0.4,0,0.9,-0.4,2.9,1.1,0.5,4.5,0.9,1.7
"Jordan Weal","JORDAN.WEAL","8475738","18-19","ARI/MTL/PHI","C","R",1992-04-15,26,2010,3,70,63,848.1,770.4,67.1,0.4,-2.5,5.2,1,0,0.4,-1.2,-1.4,5.2,-0.8,3,0.6,1
"Jordan Weal","JORDAN.WEAL","8475738","19-20","MTL","C","R",1992-04-15,27,2010,3,70,49,667,560.7,94.5,1.7,-2,1.6,-0.3,0,0.2,-0.5,-2.3,1.6,-0.2,-1,-0.2,-0.3
"Jordie Benn","JORDIE.BENN","8474818","11-12","DAL","D","L",1987-07-26,24,2005,NA,NA,3,41.9,35.6,2.7,2.2,0,0.3,0,0,0.1,0,-0.1,0.3,0,0.3,0,0.1
"Jordie Benn","JORDIE.BENN","8474818","12-13","DAL","D","L",1987-07-26,25,2005,NA,NA,26,450.2,356.9,38.4,51.4,0,0.4,-0.8,-1.2,0,0.1,-0.8,-0.8,0,-1.6,-0.3,-0.6
"Jordie Benn","JORDIE.BENN","8474818","13-14","DAL","D","L",1987-07-26,26,2005,NA,NA,78,1494.1,1296.3,47.3,130.2,1.3,1.3,1.4,0.4,0.8,-0.1,2.7,1.7,0.7,5.1,1,1.8
"Jordie Benn","JORDIE.BENN","8474818","14-15","DAL","D","L",1987-07-26,27,2005,NA,NA,73,1318.2,1123.4,49.5,132.1,0.5,3.8,0.1,-0.4,-0.6,0,0.6,3.4,-0.7,3.4,0.6,1.2
"Jordie Benn","JORDIE.BENN","8474818","15-16","DAL","D","L",1987-07-26,28,2005,NA,NA,64,1001.8,854,15.7,124,3.2,-0.4,0.7,0.6,0.7,-0.3,3.9,0.2,0.4,4.5,0.9,1.7
"Jordie Benn","JORDIE.BENN","8474818","16-17","DAL/MTL","D","L",1987-07-26,29,2005,NA,NA,71,1298.3,1047.1,68,165,-2.9,-1.8,-1.5,-0.4,0.4,0.2,-4.4,-2.2,0.6,-6,-1.1,-2.2
"Jordie Benn","JORDIE.BENN","8474818","17-18","MTL","D","L",1987-07-26,30,2005,NA,NA,77,1460.8,1271,1.9,169.1,-5.9,4.1,0,-1.9,1,-0.8,-5.9,2.2,0.2,-3.6,-0.7,-1.3
"Jordie Benn","JORDIE.BENN","8474818","18-19","MTL","D","L",1987-07-26,31,2005,NA,NA,81,1473.7,1225.8,1.9,223.1,4.7,3.2,0,2.5,0.4,-0.1,4.7,5.7,0.3,10.7,2,3.8
"Jordie Benn","JORDIE.BENN","8474818","19-20","VAN","D","L",1987-07-26,32,2005,NA,NA,44,716.6,606.7,0.9,103.1,-2.1,-3.3,0,1,0.4,0.6,-2,-2.3,1,-3.4,-0.6,-1.2
"Jordie Benn","JORDIE.BENN","8474818","20-21","VAN/WPG","D","L",1987-07-26,33,2005,NA,NA,39,575.5,518.4,0.3,52.9,6.8,-1.2,0,0.7,0.9,-0.6,6.8,-0.4,0.3,6.7,1.2,2.2
"Jordie Benn","JORDIE.BENN","8474818","21-22","MIN","D","L",1987-07-26,34,2005,NA,NA,29,438.6,407.6,1.3,28.1,-0.3,-0.6,0,-0.2,0.2,-0.4,-0.2,-0.7,-0.2,-1.2,-0.2,-0.4
"Jordin Tootoo","JORDIN.TOOTOO","8469547","07-08","NSH","R","R",1983-02-02,24,2001,4,98,63,623.5,605.5,7.4,3.2,0.3,-1.6,-0.1,0,-0.8,1.7,0.2,-1.7,0.9,-0.6,-0.1,-0.2
"Jordin Tootoo","JORDIN.TOOTOO","8469547","08-09","NSH","R","R",1983-02-02,25,2001,4,98,72,870.3,811.4,48,2,-2,-5.7,-0.9,0,-1.5,1.9,-2.9,-5.7,0.4,-8.1,-1.5,-2.8
"Jordin Tootoo","JORDIN.TOOTOO","8469547","09-10","NSH","R","R",1983-02-02,26,2001,4,98,51,552.9,541.6,5,2.4,2.2,-2.8,0,0,0.4,1.8,2.2,-2.8,2.2,1.6,0.3,0.6
"Jordin Tootoo","JORDIN.TOOTOO","8469547","10-11","NSH","R","R",1983-02-02,27,2001,4,98,54,641.4,626.2,11.4,0,1.8,1.7,-0.2,0,-0.5,2,1.6,1.7,1.5,4.8,0.9,1.7
"Jordin Tootoo","JORDIN.TOOTOO","8469547","11-12","NSH","R","R",1983-02-02,28,2001,4,98,77,1012.9,985.6,16.4,5.1,2.3,-2.2,0.3,0,-0.2,1.2,2.6,-2.2,1,1.4,0.2,0.4
"Jordin Tootoo","JORDIN.TOOTOO","8469547","12-13","DET","R","R",1983-02-02,29,2001,4,98,42,381.5,375.6,4.2,0.7,-0.1,-0.6,0.1,0,-0.5,1.3,0,-0.7,0.9,0.2,0,0.1
"Jordin Tootoo","JORDIN.TOOTOO","8469547","13-14","DET","R","R",1983-02-02,30,2001,4,98,11,76.8,76.7,0,0,-0.1,-0.3,0,0,0.2,0.2,-0.1,-0.3,0.4,0,0,0
"Jordin Tootoo","JORDIN.TOOTOO","8469547","14-15","N.J","R","R",1983-02-02,31,2001,4,98,68,711.1,647.8,56.9,1.3,3.4,-2.8,-0.8,0,-0.9,-0.3,2.5,-2.8,-1.2,-1.4,-0.3,-0.5
"Jordin Tootoo","JORDIN.TOOTOO","8469547","15-16","N.J","R","R",1983-02-02,32,2001,4,98,66,760.8,671.6,78.5,1.4,-5.4,1.4,0.6,0,-0.8,-0.2,-4.8,1.4,-1.1,-4.5,-0.9,-1.7
"Jordin Tootoo","JORDIN.TOOTOO","8469547","16-17","CHI","R","R",1983-02-02,33,2001,4,98,50,337.4,335.2,1.1,0,-3.4,0.5,0,0,0.1,0.8,-3.4,0.5,0.8,-2.2,-0.4,-0.8
"Jori Lehtera","JORI.LEHTERA","8474627","14-15","STL","C","L",1987-12-23,26,2008,3,65,75,1215.8,996.8,173.9,30.1,10.5,4.8,0.7,0,-1.4,-0.4,11.2,4.8,-1.8,14.2,2.7,5.2
"Jori Lehtera","JORI.LEHTERA","8474627","15-16","STL","C","L",1987-12-23,27,2008,3,65,79,1270.5,1036.6,146.4,63.3,9,1.3,-0.5,0.9,-0.4,-1.1,8.5,2.2,-1.5,9.3,1.8,3.4
"Jori Lehtera","JORI.LEHTERA","8474627","16-17","STL","C","L",1987-12-23,28,2008,3,65,64,971.2,841.1,85.7,27.2,2.4,0,0.5,-0.7,-0.7,1.2,2.9,-0.7,0.5,2.6,0.5,1
"Jori Lehtera","JORI.LEHTERA","8474627","17-18","PHI","C","L",1987-12-23,29,2008,3,65,62,651.9,564.8,34.6,45.9,-2.2,1.7,-0.2,-0.2,0.4,-0.1,-2.3,1.4,0.3,-0.6,-0.1,-0.2
"Jori Lehtera","JORI.LEHTERA","8474627","18-19","PHI","C","L",1987-12-23,30,2008,3,65,27,246,200.7,2,40.8,-0.9,0.4,0,-0.4,-1.2,-0.3,-0.9,0,-1.5,-2.4,-0.4,-0.8
"Josef Melichar","JOSEF.MELICHAR","8466203","08-09","CAR/T.B","D","L",1979-01-20,29,1997,3,71,39,537.2,465,2.5,67.5,3.8,0.7,0,-0.2,-1.5,0,3.8,0.5,-1.4,2.8,0.5,1
"Josef Vasicek","JOSEF.VASICEK","8467416","07-08","NYI","C","L",1980-09-12,27,1998,4,91,81,1283.8,1033.4,111.1,112.1,2.1,2.1,-0.5,0,-0.4,-1.5,1.6,2.1,-1.9,1.9,0.3,0.6
"Joseph Blandisi","JOSEPH.BLANDISI","8477010","15-16","N.J","C","L",1994-07-18,21,2012,6,162,41,639.7,544.2,84,0.2,-0.7,-0.6,2.2,0,-0.4,0.1,1.4,-0.6,-0.3,0.5,0.1,0.2
"Joseph Blandisi","JOSEPH.BLANDISI","8477010","16-17","N.J","C","L",1994-07-18,22,2012,6,162,27,360.7,308.4,45.1,0.6,-0.5,0.1,1.9,0,-0.7,-0.4,1.5,0.1,-1.1,0.5,0.1,0.2
"Joseph Blandisi","JOSEPH.BLANDISI","8477010","17-18","ANA","C","L",1994-07-18,23,2012,6,162,3,35,34.7,0.2,0,0.4,0.4,0,0,-0.1,-0.1,0.4,0.4,-0.2,0.6,0.1,0.2
"Joseph Blandisi","JOSEPH.BLANDISI","8477010","18-19","ANA/PIT","C","L",1994-07-18,24,2012,6,162,9,67,64.9,0.3,1.8,-0.3,-0.3,0,0,-0.3,0,-0.3,-0.3,-0.2,-0.8,-0.1,-0.3
"Joseph Blandisi","JOSEPH.BLANDISI","8477010","19-20","PIT","C","L",1994-07-18,25,2012,6,162,21,172.4,170.4,0.2,1.6,1.3,0.9,0,0,-0.1,0.4,1.3,0.8,0.3,2.4,0.4,0.8
"Joseph Cramarossa","JOSEPH.CRAMAROSSA","8476390","16-17","ANA/VAN","C","L",1992-10-26,23,2011,3,65,59,586.8,535.2,4.2,38.6,-1.7,-0.5,0,0,0.7,0.9,-1.8,-0.5,1.6,-0.7,-0.1,-0.2
"Joseph Cramarossa","JOSEPH.CRAMAROSSA","8476390","20-21","MIN","C","L",1992-10-26,27,2011,3,65,4,43.1,41.5,0.1,0,-0.2,-0.1,0,0,0.1,-0.1,-0.2,-0.1,0,-0.3,0,-0.1
"Joseph Gambardella","JOSEPH.GAMBARDELLA","8479970","18-19","EDM","C","L",1993-12-01,24,2012,NA,NA,15,121.6,121.4,0.1,0,1.6,-0.2,0,0,0.1,-0.3,1.6,-0.2,-0.2,1.2,0.2,0.4
"Joseph Labate","JOSEPH.LABATE","8476425","16-17","VAN","C","L",1993-04-16,23,2011,4,101,13,87.9,87.5,0.2,0,0.1,0.6,0,0,-0.3,0.2,0.1,0.6,-0.2,0.5,0.1,0.2
"Josh Anderson","JOSH.ANDERSON","8476981","14-15","CBJ","R","R",1994-05-07,20,2012,4,95,6,80.7,80.3,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0
"Josh Anderson","JOSH.ANDERSON","8476981","15-16","CBJ","R","R",1994-05-07,21,2012,4,95,12,128.4,126.6,0.2,0.2,0.9,-0.6,0,0,0.1,-0.1,0.9,-0.6,0,0.4,0.1,0.1
"Josh Anderson","JOSH.ANDERSON","8476981","16-17","CBJ","R","R",1994-05-07,22,2012,4,95,78,937.5,906.4,7.4,14.7,6.9,-1.2,-0.1,0.1,-1.7,1.1,6.8,-1.1,-0.6,5.1,1,1.9
"Josh Anderson","JOSH.ANDERSON","8476981","17-18","CBJ","R","R",1994-05-07,23,2012,4,95,63,1136.4,964.5,86.6,61.3,3,-0.9,-1.3,0.5,0.7,0.8,1.8,-0.3,1.5,3,0.6,1.1
"Josh Anderson","JOSH.ANDERSON","8476981","18-19","CBJ","R","R",1994-05-07,24,2012,4,95,82,1395.9,1148.1,111.5,108.4,10.8,0.6,2.7,1.1,-0.9,-0.3,13.5,1.7,-1.2,14,2.6,4.9
"Josh Anderson","JOSH.ANDERSON","8476981","19-20","CBJ","R","R",1994-05-07,25,2012,4,95,26,417.5,324.7,45.3,41.4,-0.5,0.2,-1.2,0.4,0,0,-1.7,0.6,0.1,-1,-0.2,-0.3
"Josh Anderson","JOSH.ANDERSON","8476981","20-21","MTL","R","R",1994-05-07,26,2012,4,95,52,853.8,734,98.8,3.6,-1.2,-0.8,-2,0,-0.2,-0.1,-3.2,-0.8,-0.3,-4.3,-0.8,-1.4
"Josh Anderson","JOSH.ANDERSON","8476981","21-22","MTL","R","R",1994-05-07,27,2012,4,95,42,709,616,76.1,2.1,1,0.1,-2,0,0.5,-0.4,-1,0.1,0.2,-0.8,-0.1,-0.3
"Josh Archibald","JOSH.ARCHIBALD","8476326","15-16","PIT","R","R",1992-10-06,22,2011,6,174,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Josh Archibald","JOSH.ARCHIBALD","8476326","16-17","PIT","R","R",1992-10-06,23,2011,6,174,10,108.7,103.2,0.2,5.1,1.2,-1,0,0,0.1,-0.1,1.2,-1,0,0.2,0,0.1
"Josh Archibald","JOSH.ARCHIBALD","8476326","17-18","ARI/PIT","R","R",1992-10-06,24,2011,6,174,42,501.7,450.5,6.8,37.2,0.1,0.7,0,-0.1,0.6,-0.4,0.1,0.6,0.2,0.9,0.2,0.3
"Josh Archibald","JOSH.ARCHIBALD","8476326","18-19","ARI","R","R",1992-10-06,25,2011,6,174,68,922.4,789.6,4,108.7,3.3,0.4,0,-0.6,1.1,0.5,3.3,-0.1,1.5,4.7,0.9,1.6
"Josh Archibald","JOSH.ARCHIBALD","8476326","19-20","EDM","R","R",1992-10-06,26,2011,6,174,62,820.4,660.9,4.2,140.7,-0.2,-1.4,0,1.3,1.2,-0.4,-0.2,0,0.8,0.6,0.1,0.2
"Josh Archibald","JOSH.ARCHIBALD","8476326","20-21","EDM","R","R",1992-10-06,27,2011,6,174,52,704.3,567.6,2.7,114.2,1.8,0.1,0,-1.2,-0.4,-0.1,1.8,-1.1,-0.5,0.2,0,0.1
"Josh Bailey","JOSH.BAILEY","8474573","08-09","NYI","C","L",1989-10-02,18,2008,1,9,68,1052.8,819.1,216.3,3.6,2.1,-1.2,1.2,0,1.6,-1.8,3.3,-1.2,-0.2,1.9,0.3,0.7
"Josh Bailey","JOSH.BAILEY","8474573","09-10","NYI","C","L",1989-10-02,19,2008,1,9,72,1089.7,884.6,154.2,38.8,6.7,-1.9,1.4,0,1.4,-0.3,8,-1.8,1.1,7.4,1.3,2.6
"Josh Bailey","JOSH.BAILEY","8474573","10-11","NYI","C","L",1989-10-02,20,2008,1,9,70,1248.4,903.1,166.4,164.2,0.2,-3.4,0.8,-0.2,1.4,-0.4,1,-3.6,1,-1.6,-0.3,-0.5
"Josh Bailey","JOSH.BAILEY","8474573","11-12","NYI","C","L",1989-10-02,21,2008,1,9,80,1217.6,985.1,95.6,125.9,7.4,-5,0.5,2,1,-0.8,7.9,-3,0.2,5.1,0.9,1.6
"Josh Bailey","JOSH.BAILEY","8474573","12-13","NYI","C","L",1989-10-02,22,2008,1,9,38,622.4,534.2,48.7,33.2,3,0.8,-0.9,0.6,1,-0.7,2,1.4,0.3,3.7,0.7,1.3
