Player,EH_ID,API ID,Season,Team,Position,Shoots,Birthday,Age,Draft Yr,Draft Rd,Draft Ov,GP,xEVO_GAR/60,xEVD_GAR/60,xPPO_GAR/60,xSHD_GAR/60,xTake_GAR/60,xDraw_GAR/60,xOff_GAR/60,xDef_GAR/60,xPens_GAR/60,xGAR/60,xWAR/60,xSPAR/60
Johan Larsson,JOHAN.LARSSON,8475728,20-21,ARI,L,L,1992-07-25,28,2010,2,56,52,0.269,0.174,-0.025,-1.031,0.021,0.095,0.268,0.02,0.117,0.365,0.066,0.122
Johan Larsson,JOHAN.LARSSON,8475728,21-22,ARI,L,L,1992-07-25,29,2010,2,56,29,0.337,0.307,0.324,-0.785,-0.044,-0.016,0.336,0.186,-0.06,0.407,0.073,0.138
Johan Motin,JOHAN.MOTIN,8474662,09-10,EDM,D,R,1989-10-10,19,2008,4,103,1,0.011,-0.024,0,0.608,0.156,-0.072,0.011,0.023,0.084,0.118,0.021,0.041
Johan Sundstrom,JOHAN.SUNDSTROM,8476445,13-14,NYI,C,R,1992-09-21,20,2011,2,50,11,0.365,-0.408,-0.132,0.302,-0.162,0.213,0.348,-0.398,0.051,0.01,0.002,0.003
John Albert,JOHN.ALBERT,8474012,13-14,WPG,C,L,1989-01-19,24,2007,6,175,9,0.405,-0.034,0,0,0.149,-0.138,0.405,-0.034,0.011,0.381,0.072,0.135
John Carlson,JOHN.CARLSON,8474590,09-10,WSH,D,R,1990-01-10,19,2008,1,27,22,0.429,0.3,0.013,-0.145,0.028,-0.04,0.427,0.291,-0.012,0.691,0.125,0.24
John Carlson,JOHN.CARLSON,8474590,10-11,WSH,D,R,1990-01-10,20,2008,1,27,81,0.281,0.107,0.343,1.139,0.041,0.031,0.288,0.224,0.072,0.525,0.094,0.18
John Carlson,JOHN.CARLSON,8474590,11-12,WSH,D,R,1990-01-10,21,2008,1,27,82,0.005,0.124,1.219,0.722,0.065,0,0.096,0.197,0.065,0.329,0.057,0.106
John Carlson,JOHN.CARLSON,8474590,12-13,WSH,D,R,1990-01-10,22,2008,1,27,48,0.328,0.183,-0.051,-0.932,0.05,0.038,0.286,0.027,0.088,0.358,0.067,0.123
John Carlson,JOHN.CARLSON,8474590,13-14,WSH,D,R,1990-01-10,23,2008,1,27,82,0.085,0,1.116,-0.529,0.07,-0.001,0.243,-0.094,0.069,0.19,0.036,0.067
John Carlson,JOHN.CARLSON,8474590,14-15,WSH,D,R,1990-01-10,24,2008,1,27,82,0.402,0.082,0.774,-1.226,0.047,-0.034,0.435,-0.102,0.013,0.29,0.055,0.105
John Carlson,JOHN.CARLSON,8474590,15-16,WSH,D,R,1990-01-10,25,2008,1,27,56,0.321,0.03,0.628,-0.4,0.075,0.031,0.368,-0.016,0.105,0.418,0.081,0.155
John Carlson,JOHN.CARLSON,8474590,16-17,WSH,D,R,1990-01-10,26,2008,1,27,72,0.125,-0.164,0.541,0.615,0.108,0.021,0.182,-0.047,0.129,0.243,0.046,0.088
John Carlson,JOHN.CARLSON,8474590,17-18,WSH,D,R,1990-01-10,27,2008,1,27,82,0.217,-0.08,0.399,-0.501,0.049,-0.015,0.248,-0.134,0.033,0.138,0.027,0.051
John Carlson,JOHN.CARLSON,8474590,18-19,WSH,D,R,1990-01-10,28,2008,1,27,80,0.49,-0.098,0.559,0.353,0.062,-0.016,0.503,-0.041,0.046,0.448,0.083,0.157
John Carlson,JOHN.CARLSON,8474590,19-20,WSH,D,R,1990-01-10,29,2008,1,27,69,0.622,-0.117,0.423,0.017,0.044,-0.01,0.586,-0.107,0.035,0.474,0.084,0.162
John Carlson,JOHN.CARLSON,8474590,20-21,WSH,D,R,1990-01-10,30,2008,1,27,52,0.478,-0.015,0.719,-0.597,0.073,-0.023,0.514,-0.07,0.05,0.444,0.08,0.148
John Carlson,JOHN.CARLSON,8474590,21-22,WSH,D,R,1990-01-10,31,2008,1,27,51,0.188,0.196,0.873,0.066,0.064,0.004,0.314,0.184,0.067,0.495,0.089,0.168
John Erskine,JOHN.ERSKINE,8467365,07-08,WSH,D,L,1980-06-26,27,1998,2,39,51,-0.02,-0.135,0.002,0.506,-0.353,0.01,-0.02,-0.044,-0.344,-0.404,-0.073,-0.141
John Erskine,JOHN.ERSKINE,8467365,08-09,WSH,D,L,1980-06-26,28,1998,2,39,52,-0.171,0.138,-0.061,1.148,-0.124,0.01,-0.17,0.236,-0.114,-0.033,-0.006,-0.012
John Erskine,JOHN.ERSKINE,8467365,09-10,WSH,D,L,1980-06-26,29,1998,2,39,50,0.006,-0.094,-0.313,0.83,-0.063,0.032,0.004,-0.026,-0.032,-0.054,-0.01,-0.019
John Erskine,JOHN.ERSKINE,8467365,10-11,WSH,D,L,1980-06-26,30,1998,2,39,72,0.372,0.171,-0.216,-0.006,-0.088,0.033,0.37,0.156,-0.055,0.435,0.078,0.149
John Erskine,JOHN.ERSKINE,8467365,11-12,WSH,D,L,1980-06-26,31,1998,2,39,28,-0.315,0.099,0.391,1.043,-0.2,-0.068,-0.314,0.141,-0.267,-0.427,-0.074,-0.138
John Erskine,JOHN.ERSKINE,8467365,12-13,WSH,D,L,1980-06-26,32,1998,2,39,30,0.375,-0.112,0.006,-0.268,0.023,-0.003,0.372,-0.13,0.02,0.218,0.041,0.075
John Erskine,JOHN.ERSKINE,8467365,13-14,WSH,D,L,1980-06-26,33,1998,2,39,37,-0.063,0.021,0.391,-1.24,-0.096,-0.025,-0.062,-0.147,-0.121,-0.321,-0.061,-0.114
John Gilmour,JOHN.GILMOUR,8477337,17-18,NYR,D,L,1993-05-17,24,2013,7,198,28,0.296,-0.171,2.046,-0.973,-0.041,-0.018,0.421,-0.188,-0.059,0.174,0.034,0.065
John Gilmour,JOHN.GILMOUR,8477337,18-19,NYR,D,L,1993-05-17,25,2013,7,198,5,-0.22,-0.076,0,0,-0.194,-0.056,-0.22,-0.076,-0.25,-0.542,-0.101,-0.19
John Gilmour,JOHN.GILMOUR,8477337,19-20,BUF,D,L,1993-05-17,26,2013,7,198,4,0.541,0.265,0,-0.502,0.126,-0.059,0.541,0.202,0.067,0.755,0.134,0.258
John Hayden,JOHN.HAYDEN,8477401,16-17,CHI,C,R,1995-02-14,21,2013,3,74,12,-0.364,0.559,-0.216,0,0.067,0.118,-0.361,0.559,0.185,0.37,0.07,0.135
John Hayden,JOHN.HAYDEN,8477401,17-18,CHI,C,R,1995-02-14,22,2013,3,74,47,-0.25,-0.027,-0.407,-0.73,-0.09,0.079,-0.254,-0.084,-0.011,-0.323,-0.063,-0.12
John Hayden,JOHN.HAYDEN,8477401,18-19,CHI,C,R,1995-02-14,23,2013,3,74,54,-0.167,0.003,-0.432,-2.058,0.04,-0.013,-0.179,-0.046,0.026,-0.191,-0.036,-0.067
John Hayden,JOHN.HAYDEN,8477401,19-20,N.J,C,R,1995-02-14,24,2013,3,74,43,-0.387,-0.082,-0.058,1.101,-0.189,0.026,-0.385,-0.058,-0.163,-0.593,-0.105,-0.203
John Hayden,JOHN.HAYDEN,8477401,20-21,ARI,C,R,1995-02-14,25,2013,3,74,29,-0.07,0.133,0.462,-0.104,-0.041,-0.047,-0.07,0.115,-0.088,-0.038,-0.007,-0.013
John Hayden,JOHN.HAYDEN,8477401,21-22,BUF,C,R,1995-02-14,26,2013,3,74,46,-0.44,-0.106,-0.158,-0.765,0.031,0.054,-0.439,-0.147,0.084,-0.467,-0.084,-0.158
John Klingberg,JOHN.KLINGBERG,8475906,14-15,DAL,D,R,1992-08-14,22,2010,5,131,65,0.623,-0.105,0.677,-0.171,0.027,0.064,0.631,-0.106,0.091,0.615,0.117,0.223
John Klingberg,JOHN.KLINGBERG,8475906,15-16,DAL,D,R,1992-08-14,23,2010,5,131,76,0.469,-0.003,0.857,-0.12,0.043,0.029,0.525,-0.004,0.072,0.577,0.111,0.214
John Klingberg,JOHN.KLINGBERG,8475906,16-17,DAL,D,R,1992-08-14,24,2010,5,131,80,0.228,-0.096,1.242,2.144,0.014,-0.002,0.365,-0.071,0.013,0.304,0.057,0.111
John Klingberg,JOHN.KLINGBERG,8475906,17-18,DAL,D,R,1992-08-14,25,2010,5,131,82,0.396,0.032,0.194,0.748,0.078,0.005,0.363,0.073,0.084,0.479,0.093,0.178
John Klingberg,JOHN.KLINGBERG,8475906,18-19,DAL,D,R,1992-08-14,26,2010,5,131,64,0.266,0.121,1.666,-2.088,0.083,0.009,0.443,0.043,0.092,0.547,0.102,0.192
John Klingberg,JOHN.KLINGBERG,8475906,19-20,DAL,D,R,1992-08-14,27,2010,5,131,58,0.168,-0.185,0.992,1.268,0.028,0.024,0.266,-0.161,0.052,0.17,0.03,0.058
John Klingberg,JOHN.KLINGBERG,8475906,20-21,DAL,D,R,1992-08-14,28,2010,5,131,53,0.046,-0.067,0.906,1.515,0.034,0.061,0.161,-0.052,0.095,0.207,0.037,0.069
John Klingberg,JOHN.KLINGBERG,8475906,21-22,DAL,D,R,1992-08-14,29,2010,5,131,45,-0.029,-0.366,0.411,0.067,0.026,0.044,0.033,-0.358,0.071,-0.197,-0.035,-0.067
John Leonard,JOHN.LEONARD,8481077,20-21,S.J,L,L,1998-08-07,22,2018,6,182,44,-0.319,0.142,-0.716,-0.026,0.083,-0.076,-0.351,0.142,0.007,-0.211,-0.038,-0.071
John Leonard,JOHN.LEONARD,8481077,21-22,S.J,L,L,1998-08-07,23,2018,6,182,5,-0.383,0.218,-0.007,0,0.134,0.29,-0.358,0.218,0.424,0.269,0.048,0.091
John Madden,JOHN.MADDEN,8466371,07-08,N.J,C,L,1973-05-04,34,1991,NA,NA,80,0.007,-0.214,0.475,-0.605,0.094,-0.034,0.034,-0.29,0.059,-0.185,-0.033,-0.064
John Madden,JOHN.MADDEN,8466371,08-09,N.J,C,L,1973-05-04,35,1991,NA,NA,76,-0.191,-0.008,-0.951,-0.137,0.063,-0.045,-0.2,-0.034,0.019,-0.173,-0.031,-0.06
John Madden,JOHN.MADDEN,8466371,09-10,CHI,C,L,1973-05-04,36,1991,NA,NA,79,0.082,0.194,-0.707,-0.148,0.121,-0.004,0.064,0.143,0.117,0.309,0.056,0.108
John Madden,JOHN.MADDEN,8466371,10-11,MIN,C,L,1973-05-04,37,1991,NA,NA,76,0.144,0.052,0.054,0.09,0.109,-0.041,0.142,0.058,0.068,0.242,0.043,0.083
John Madden,JOHN.MADDEN,8466371,11-12,FLA,C,L,1973-05-04,38,1991,NA,NA,31,-0.142,-0.17,-0.087,0.996,0.101,-0.026,-0.142,-0.059,0.074,-0.111,-0.019,-0.036
John Marino,JOHN.MARINO,8478507,19-20,PIT,D,R,1997-05-21,22,2015,6,154,56,0.15,0.404,-0.983,0.556,0.032,0.052,0.102,0.42,0.084,0.572,0.102,0.195
John Marino,JOHN.MARINO,8478507,20-21,PIT,D,R,1997-05-21,23,2015,6,154,52,0.065,0.129,0.445,-0.236,0.087,-0.007,0.094,0.095,0.08,0.252,0.045,0.084
John Marino,JOHN.MARINO,8478507,21-22,PIT,D,R,1997-05-21,24,2015,6,154,55,-0.092,0.114,0.061,-0.899,0.089,0.021,-0.082,-0.007,0.11,0.032,0.006,0.011
John McCarthy,JOHN.MCCARTHY,8473562,09-10,S.J,L,L,1986-08-09,23,2006,7,202,4,-0.039,-0.562,0,0,0.165,-0.162,-0.039,-0.562,0.003,-0.59,-0.107,-0.205
John McCarthy,JOHN.MCCARTHY,8473562,10-11,S.J,L,L,1986-08-09,24,2006,7,202,37,-0.343,-0.032,0.462,0.225,0.06,-0.092,-0.342,-0.018,-0.032,-0.373,-0.067,-0.128
John McCarthy,JOHN.MCCARTHY,8473562,11-12,S.J,L,L,1986-08-09,25,2006,7,202,10,0.028,-0.522,0,0,0.155,-0.137,0.028,-0.522,0.018,-0.473,-0.082,-0.153
John McCarthy,JOHN.MCCARTHY,8473562,13-14,S.J,L,L,1986-08-09,27,2006,7,202,36,-0.449,0.023,-0.026,0.486,0.094,-0.079,-0.444,0.073,0.014,-0.307,-0.058,-0.109
John McCarthy,JOHN.MCCARTHY,8473562,15-16,S.J,L,L,1986-08-09,29,2006,7,202,1,0.051,-0.042,0,0,0.141,-0.131,0.051,-0.042,0.01,0.02,0.004,0.007
John McFarland,JOHN.MCFARLAND,8475756,15-16,FLA,C,R,1992-04-02,23,2010,2,33,3,-0.155,-0.177,0,0,0.141,-0.131,-0.155,-0.177,0.01,-0.314,-0.061,-0.116
John Mitchell,JOHN.MITCHELL,8470750,08-09,TOR,C,L,1985-01-22,23,2003,5,158,76,0.191,-0.129,0.425,-0.606,0.061,0.055,0.21,-0.177,0.117,0.142,0.026,0.05
John Mitchell,JOHN.MITCHELL,8470750,09-10,TOR,C,L,1985-01-22,24,2003,5,158,60,-0.198,0.034,-0.213,0.012,0.087,-0.017,-0.199,0.032,0.07,-0.078,-0.014,-0.027
John Mitchell,JOHN.MITCHELL,8470750,10-11,TOR,C,L,1985-01-22,25,2003,5,158,23,-0.264,-0.207,0.262,-1.068,-0.067,0.007,-0.247,-0.274,-0.06,-0.545,-0.097,-0.186
John Mitchell,JOHN.MITCHELL,8470750,11-12,NYR,C,L,1985-01-22,26,2003,5,158,63,0.247,0.168,0.204,0.541,0.092,0.023,0.244,0.17,0.115,0.514,0.09,0.166
John Mitchell,JOHN.MITCHELL,8470750,12-13,COL,C,L,1985-01-22,27,2003,5,158,47,0.519,0.164,-0.496,-0.608,0.036,0.02,0.401,0.103,0.057,0.515,0.096,0.177
John Mitchell,JOHN.MITCHELL,8470750,13-14,COL,C,L,1985-01-22,28,2003,5,158,75,0.046,0.069,0.607,-0.151,-0.001,-0.017,0.087,0.043,-0.018,0.098,0.019,0.035
John Mitchell,JOHN.MITCHELL,8470750,14-15,COL,C,L,1985-01-22,29,2003,5,158,68,0.105,0.145,0.789,-0.26,0.016,0.012,0.149,0.129,0.027,0.285,0.054,0.104
John Mitchell,JOHN.MITCHELL,8470750,15-16,COL,C,L,1985-01-22,30,2003,5,158,71,0.111,-0.093,-0.286,-0.969,-0.067,-0.008,0.092,-0.214,-0.075,-0.198,-0.038,-0.073
John Mitchell,JOHN.MITCHELL,8470750,16-17,COL,C,L,1985-01-22,31,2003,5,158,65,-0.31,0.117,-0.23,-0.403,-0.083,-0.059,-0.309,0.091,-0.141,-0.343,-0.065,-0.125
John Moore,JOHN.MOORE,8475186,10-11,CBJ,D,L,1990-11-19,19,2009,1,21,2,0.171,-0.141,-0.046,0,0.15,-0.067,0.16,-0.141,0.083,0.11,0.02,0.038
John Moore,JOHN.MOORE,8475186,11-12,CBJ,D,L,1990-11-19,20,2009,1,21,67,-0.135,-0.133,-0.018,-1.118,0.091,-0.025,-0.135,-0.217,0.066,-0.272,-0.047,-0.088
John Moore,JOHN.MOORE,8475186,12-13,CBJ/NYR,D,L,1990-11-19,21,2009,1,21,30,0.021,0.16,0.047,0.548,0.116,-0.037,0.022,0.171,0.079,0.266,0.049,0.091
John Moore,JOHN.MOORE,8475186,13-14,NYR,D,L,1990-11-19,22,2009,1,21,74,0.157,-0.097,-0.176,1.027,0.057,-0.011,0.134,-0.086,0.047,0.098,0.019,0.035
John Moore,JOHN.MOORE,8475186,14-15,ARI/NYR,D,L,1990-11-19,23,2009,1,21,57,-0.076,-0.046,-0.841,0.517,0.072,-0.002,-0.137,-0.038,0.07,-0.098,-0.019,-0.035
John Moore,JOHN.MOORE,8475186,15-16,N.J,D,L,1990-11-19,24,2009,1,21,73,-0.006,-0.229,-0.379,0.472,0.023,-0.017,-0.037,-0.151,0.006,-0.163,-0.031,-0.06
John Moore,JOHN.MOORE,8475186,16-17,N.J,D,L,1990-11-19,25,2009,1,21,63,0.598,-0.318,-0.396,-1.078,0.04,-0.016,0.529,-0.396,0.025,0.13,0.024,0.047
John Moore,JOHN.MOORE,8475186,17-18,N.J,D,L,1990-11-19,26,2009,1,21,81,0.102,-0.183,-0.396,-0.346,-0.009,-0.053,0.092,-0.198,-0.062,-0.171,-0.033,-0.064
John Moore,JOHN.MOORE,8475186,18-19,BOS,D,L,1990-11-19,27,2009,1,21,61,-0.214,-0.2,2.921,-0.419,0.001,0.002,-0.137,-0.226,0.003,-0.336,-0.063,-0.118
John Moore,JOHN.MOORE,8475186,19-20,BOS,D,L,1990-11-19,28,2009,1,21,24,0.346,0.095,0.06,-0.91,0.014,0.002,0.342,-0.023,0.015,0.292,0.052,0.1
John Moore,JOHN.MOORE,8475186,20-21,BOS,D,L,1990-11-19,29,2009,1,21,5,0.097,-0.972,0.67,0.844,0.003,-0.058,0.133,-0.777,-0.055,-0.664,-0.119,-0.222
John Moore,JOHN.MOORE,8475186,21-22,BOS,D,L,1990-11-19,30,2009,1,21,7,-0.497,-0.671,0.367,-0.704,-0.057,0.033,-0.48,-0.676,-0.023,-1.072,-0.192,-0.363
John Negrin,JOHN.NEGRIN,8474076,08-09,CGY,D,L,1989-03-25,19,2007,3,70,3,0.418,-0.581,0.113,0.01,-0.207,-0.078,0.396,-0.572,-0.285,-0.425,-0.077,-0.148
John Persson,JOHN.PERSSON,8476367,13-14,NYI,L,L,1992-05-18,21,2011,5,125,10,-0.189,-0.196,0,0,-0.122,0.246,-0.189,-0.196,0.124,-0.26,-0.049,-0.092
John Pohl,JOHN.POHL,8467565,07-08,TOR,C,R,1979-06-29,28,1998,9,255,33,-0.09,-0.087,-0.511,0.371,-0.025,-0.193,-0.106,-0.085,-0.218,-0.403,-0.073,-0.14
John Quenneville,JOHN.QUENNEVILLE,8477961,16-17,N.J,C,L,1996-04-16,20,2014,1,30,12,-0.257,0.051,1.075,-0.026,0.072,0.009,-0.07,0.051,0.081,0.055,0.01,0.02
John Quenneville,JOHN.QUENNEVILLE,8477961,17-18,N.J,C,L,1996-04-16,21,2014,1,30,2,-0.218,-0.147,0,0,0.137,-0.129,-0.218,-0.147,0.008,-0.352,-0.069,-0.131
John Quenneville,JOHN.QUENNEVILLE,8477961,18-19,N.J,C,L,1996-04-16,22,2014,1,30,19,0.019,-0.012,-0.293,-0.026,0.029,0.066,-0.008,-0.012,0.095,0.075,0.014,0.026
John Quenneville,JOHN.QUENNEVILLE,8477961,19-20,CHI,C,L,1996-04-16,23,2014,1,30,9,-0.48,-0.717,-0.49,-0.026,0.134,-0.028,-0.48,-0.714,0.107,-1.034,-0.184,-0.353
John Ramage,JOHN.RAMAGE,8475829,14-15,CGY,D,R,1991-02-07,23,2010,4,103,1,0.242,-0.013,0,0,0.132,-0.062,0.242,-0.013,0.071,0.3,0.057,0.109
John Ramage,JOHN.RAMAGE,8475829,15-16,CBJ,D,R,1991-02-07,24,2010,4,103,1,-0.237,-0.006,0,0,0.135,-0.062,-0.237,-0.006,0.072,-0.165,-0.032,-0.061
John Scott,JOHN.SCOTT,8473722,08-09,MIN,D,L,1982-09-26,25,2001,NA,NA,20,-0.181,0.088,0.433,-0.27,0.106,0.168,-0.178,0.081,0.274,0.18,0.033,0.063
John Scott,JOHN.SCOTT,8473722,09-10,MIN,D,L,1982-09-26,26,2001,NA,NA,51,-0.075,0.132,0.243,0.097,-0.173,-0.05,-0.073,0.132,-0.223,-0.164,-0.03,-0.057
John Scott,JOHN.SCOTT,8473722,10-11,CHI,D/L,L,1982-09-26,27,2001,NA,NA,40,-0.314,0.105,0.391,1.466,-0.03,0.113,-0.314,0.133,0.082,-0.09,-0.016,-0.031
John Scott,JOHN.SCOTT,8473722,11-12,CHI/NYR,L,L,1982-09-26,28,2001,NA,NA,35,-0.179,0.14,0.462,1.111,-0.073,-0.082,-0.178,0.163,-0.155,-0.166,-0.029,-0.054
John Scott,JOHN.SCOTT,8473722,12-13,BUF,L,L,1982-09-26,29,2001,NA,NA,34,-0.587,0.456,0,0,-0.157,0.092,-0.587,0.456,-0.066,-0.196,-0.036,-0.067
John Scott,JOHN.SCOTT,8473722,13-14,BUF,L,L,1982-09-26,30,2001,NA,NA,56,-0.214,-0.275,-0.215,0,-0.35,-0.138,-0.214,-0.275,-0.488,-0.969,-0.184,-0.344
John Scott,JOHN.SCOTT,8473722,14-15,S.J,L,L,1982-09-26,31,2001,NA,NA,38,-0.042,-0.08,0,0,-0.084,0.028,-0.042,-0.08,-0.056,-0.177,-0.034,-0.064
John Scott,JOHN.SCOTT,8473722,15-16,ARI/MTL,L,L,1982-09-26,32,2001,NA,NA,12,-0.216,0.67,0,0.569,-0.333,0.136,-0.216,0.668,-0.197,0.252,0.049,0.093
John Tavares,JOHN.TAVARES,8475166,09-10,NYI,C,L,1990-09-20,18,2009,1,1,81,0.207,-0.395,0.838,0.744,0.097,0.019,0.355,-0.391,0.116,0.17,0.031,0.059
John Tavares,JOHN.TAVARES,8475166,10-11,NYI,C,L,1990-09-20,19,2009,1,1,79,0.165,-0.368,0.508,1.238,0.016,0.02,0.229,-0.351,0.035,-0.023,-0.004,-0.008
John Tavares,JOHN.TAVARES,8475166,11-12,NYI,C,L,1990-09-20,20,2009,1,1,82,0.492,-0.097,0.464,-0.166,0.088,0.15,0.488,-0.097,0.238,0.633,0.11,0.205
John Tavares,JOHN.TAVARES,8475166,12-13,NYI,C,L,1990-09-20,21,2009,1,1,48,0.885,-0.028,1.313,0.548,0.091,0.064,0.958,-0.024,0.155,1.068,0.198,0.367
John Tavares,JOHN.TAVARES,8475166,13-14,NYI,C,L,1990-09-20,22,2009,1,1,59,0.512,-0.246,1.186,-0.116,0.041,0.004,0.643,-0.244,0.045,0.475,0.09,0.169
John Tavares,JOHN.TAVARES,8475166,14-15,NYI,C,L,1990-09-20,23,2009,1,1,82,0.544,-0.189,1.518,0.932,0.019,-0.001,0.72,-0.187,0.018,0.571,0.109,0.207
John Tavares,JOHN.TAVARES,8475166,15-16,NYI,C,L,1990-09-20,24,2009,1,1,78,0.502,-0.168,0.384,0.868,0.074,0.056,0.483,-0.166,0.129,0.462,0.089,0.171
John Tavares,JOHN.TAVARES,8475166,16-17,NYI,C,L,1990-09-20,25,2009,1,1,77,0.381,-0.02,0.106,0.85,-0.001,0.095,0.337,0.027,0.094,0.427,0.08,0.155
John Tavares,JOHN.TAVARES,8475166,17-18,NYI,C,L,1990-09-20,26,2009,1,1,82,0.626,-0.159,0.918,-0.484,0.027,0.014,0.677,-0.19,0.041,0.491,0.096,0.183
John Tavares,JOHN.TAVARES,8475166,18-19,TOR,C,L,1990-09-20,27,2009,1,1,82,0.948,-0.078,0.624,-1.364,0.041,0.042,0.902,-0.094,0.083,0.865,0.161,0.304
John Tavares,JOHN.TAVARES,8475166,19-20,TOR,C,L,1990-09-20,28,2009,1,1,63,0.426,-0.115,0.983,0.668,0.004,0.017,0.514,-0.114,0.021,0.423,0.075,0.145
John Tavares,JOHN.TAVARES,8475166,20-21,TOR,C,L,1990-09-20,29,2009,1,1,56,0.245,-0.069,0.583,0.641,0.048,0.027,0.294,-0.067,0.075,0.301,0.054,0.101
John Tavares,JOHN.TAVARES,8475166,21-22,TOR,C,L,1990-09-20,30,2009,1,1,52,0.085,-0.186,0.67,0.434,0.021,0.006,0.181,-0.184,0.027,0.052,0.009,0.018
John Zeiler,JOHN.ZEILER,8470113,07-08,L.A,R,R,1982-11-21,24,2002,5,132,36,-0.514,0.203,0.462,0.898,-0.085,0.097,-0.511,0.222,0.012,-0.263,-0.048,-0.091
John Zeiler,JOHN.ZEILER,8470113,08-09,L.A,R,R,1982-11-21,25,2002,5,132,27,-0.663,-0.023,0,0,-0.179,0.184,-0.663,-0.023,0.005,-0.676,-0.122,-0.235
John Zeiler,JOHN.ZEILER,8470113,10-11,L.A,R,R,1982-11-21,27,2002,5,132,4,0.059,-0.088,0,0,0.16,-0.154,0.059,-0.088,0.006,-0.023,-0.004,-0.008
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,07-08,COL,D,L,1980-11-25,26,2000,5,159,81,0.103,0.254,0.204,1.023,0.117,0.072,0.128,0.264,0.188,0.511,0.093,0.178
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,08-09,COL,D,L,1980-11-25,27,2000,5,159,75,0.283,0.137,0.867,0.399,0.114,-0.017,0.395,0.145,0.096,0.593,0.107,0.206
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,09-10,COL,D,L,1980-11-25,28,2000,5,159,59,0.093,-0.038,0.793,-0.346,0.005,0.09,0.22,-0.045,0.096,0.272,0.049,0.095
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,10-11,COL,D,L,1980-11-25,29,2000,5,159,76,0.072,0.13,0.676,2.292,0.091,0.104,0.166,0.255,0.195,0.563,0.101,0.193
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,11-12,TOR,D,L,1980-11-25,30,2000,5,159,66,0.106,0.164,0.44,-0.383,0.057,0.054,0.159,0.147,0.112,0.387,0.068,0.125
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,12-13,TOR,D,L,1980-11-25,31,2000,5,159,32,-0.105,0.206,-0.422,0.962,0.123,0.095,-0.143,0.234,0.218,0.286,0.053,0.098
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,13-14,CAR/TOR,D,L,1980-11-25,32,2000,5,159,41,0.197,0.236,0.186,-0.382,0.098,-0.012,0.196,0.23,0.086,0.478,0.091,0.17
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,14-15,CAR,D,L,1980-11-25,33,2000,5,159,57,0.019,0.298,-0.113,-0.516,0.056,0.057,0.005,0.281,0.114,0.367,0.07,0.133
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,15-16,BOS/CAR,D,L,1980-11-25,34,2000,5,159,81,0.127,0.095,0.707,0.99,0.078,-0.01,0.18,0.17,0.068,0.386,0.074,0.143
John-Michael Liles,JOHN-MICHAEL.LILES,8468639,16-17,BOS,D,L,1980-11-25,35,2000,5,159,36,-0.287,0.283,0.387,-0.187,0.088,0.078,-0.215,0.24,0.166,0.185,0.035,0.067
Johnathan Kovacevic,JOHNATHAN.KOVACEVIC,8480192,21-22,WPG,D,R,1997-07-12,24,2017,3,74,4,0.03,0.417,0,0.896,-0.115,-0.061,0.03,0.433,-0.176,0.286,0.051,0.097
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,07-08,COL,D,R,1984-01-19,23,2002,2,61,4,0.045,0.535,0.395,0,0.185,-0.079,0.085,0.535,0.106,0.664,0.12,0.231
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,08-09,BOS,D,R,1984-01-19,24,2002,2,61,1,0.101,0.148,0,0,0.176,-0.078,0.101,0.148,0.097,0.323,0.058,0.112
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,09-10,BOS,D,R,1984-01-19,25,2002,2,61,51,0.396,0.452,0.356,-0.25,0.087,-0.023,0.393,0.401,0.064,0.803,0.145,0.279
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,10-11,BOS,D,R,1984-01-19,26,2002,2,61,69,0.109,0.142,0.048,-0.033,0.084,0.025,0.105,0.123,0.109,0.318,0.057,0.109
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,11-12,BOS,D,R,1984-01-19,27,2002,2,61,77,0.167,0.301,-1.152,0.285,0.024,0.017,0.143,0.3,0.04,0.458,0.08,0.148
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,12-13,BOS,D,R,1984-01-19,28,2002,2,61,44,-0.014,0.002,0.389,0.043,0.071,0.025,-0.01,0.007,0.097,0.095,0.018,0.033
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,13-14,BOS,D,R,1984-01-19,29,2002,2,61,75,0.268,0.355,-0.722,0.05,-0.004,-0.001,0.25,0.312,-0.004,0.512,0.097,0.181
Johnny Boychuk,JOHNNY.BOYCHUK,8470187,14-15,NYI,D,R,1984-01-19,30,2002,2,61,72,0.237,-0.033,0.849,0.282,0.062,0.016,0.32,0.001,0.078,0.363,0.069,0.132
